identifier	page
NCBITaxon:1005544	taxa/bacteria/escherichia_coli_ec1849.html
NCBITaxon:1005545	taxa/bacteria/escherichia_coli_ec1850.html
NCBITaxon:1005546	taxa/bacteria/escherichia_coli_ec1856.html
NCBITaxon:1005547	taxa/bacteria/escherichia_coli_ec1862.html
NCBITaxon:1005548	taxa/bacteria/escherichia_coli_ec1863.html
NCBITaxon:1005549	taxa/bacteria/escherichia_coli_ec1864.html
NCBITaxon:1005550	taxa/bacteria/escherichia_coli_ec1865.html
NCBITaxon:1005551	taxa/bacteria/escherichia_coli_ec1866.html
NCBITaxon:1005552	taxa/bacteria/escherichia_coli_ec1868.html
NCBITaxon:1005553	taxa/bacteria/escherichia_coli_ec1869.html
NCBITaxon:1005554	taxa/bacteria/escherichia_coli_ec1870.html
NCBITaxon:1005555	taxa/bacteria/escherichia_coli_tt12b.html
NCBITaxon:1005556	taxa/bacteria/escherichia_coli_g5101.html
NCBITaxon:1005557	taxa/bacteria/escherichia_coli_ma6.html
NCBITaxon:1005558	taxa/bacteria/escherichia_coli_5905.html
NCBITaxon:1005559	taxa/bacteria/escherichia_coli_cb7326.html
NCBITaxon:1005560	taxa/bacteria/escherichia_coli_ec96038.html
NCBITaxon:1005561	taxa/bacteria/escherichia_coli_5412.html
NCBITaxon:1005562	taxa/bacteria/escherichia_coli_tw15901.html
NCBITaxon:1005563	taxa/bacteria/escherichia_coli_ars4_2123.html
NCBITaxon:1005564	taxa/bacteria/escherichia_coli_tw00353.html
NCBITaxon:1005565	taxa/bacteria/escherichia_coli_3006.html
NCBITaxon:1005566	taxa/bacteria/escherichia_coli_07798.html
NCBITaxon:1005567	taxa/bacteria/escherichia_coli_n1.html
NCBITaxon:1005665	taxa/bacteria/kosakonia_oryzendophytica.html
NCBITaxon:1005667	taxa/bacteria/kosakonia_oryziphila.html
NCBITaxon:1005703	taxa/bacteria/propionibacterium_sp_cc003_hc2.html
NCBITaxon:1005704	taxa/bacteria/streptococcus_oralis_sk255.html
NCBITaxon:1005705	taxa/bacteria/streptococcus_infantis_sk1076.html
NCBITaxon:1005706	taxa/bacteria/streptococcus_dysgalactiae_subsp_equisimilis_sk1250.html
NCBITaxon:1005738	taxa/bacteria/bacteroidetes_bacterium_6e.html
NCBITaxon:1005740	taxa/bacteria/aminivibrio_pyruvatiphilus.html
NCBITaxon:1005925	taxa/bacteria/kordiimonas_aestuarii.html
NCBITaxon:1005926	taxa/bacteria/flagellimonas_taeanensis.html
NCBITaxon:1005928	taxa/bacteria/roseovarius_lutimaris.html
NCBITaxon:1005941	taxa/bacteria/planococcus_halocryophilus_or1.html
NCBITaxon:1005944	taxa/bacteria/nocardioides_szechwanensis.html
NCBITaxon:1005945	taxa/bacteria/nocardioides_psychrotolerans.html
NCBITaxon:1005962	taxa/eukaryota/ogataea_parapolymorpha.html
NCBITaxon:1005994	taxa/bacteria/trabulsiella_guamensis_atcc_49490.html
NCBITaxon:1005995	taxa/bacteria/tatumella_ptyseos_atcc_33301.html
NCBITaxon:1005996	taxa/bacteria/klebsiella_planticola_atcc_33531.html
NCBITaxon:1005999	taxa/bacteria/leminorella_grimontii_atcc_33999_dsm_5078.html
NCBITaxon:1006	taxa/bacteria/marivirga_tractuosa.html
NCBITaxon:1006000	taxa/bacteria/kluyvera_ascorbata_atcc_33433.html
NCBITaxon:1006003	taxa/bacteria/citrobacter_freundii_atcc_8090_mtcc_1658_nbrc_12681.html
NCBITaxon:1006004	taxa/bacteria/buttiauxella_agrestis_atcc_33320.html
NCBITaxon:1006005	taxa/archaea/metallosphaera_cuprina.html
NCBITaxon:1006006	taxa/archaea/metallosphaera_cuprina_ar_4.html
NCBITaxon:1006007	taxa/bacteria/priestia_megaterium_wsh_002.html
NCBITaxon:1006155	taxa/bacteria/paenilisteria_weihenstephanensis.html
NCBITaxon:1006466	taxa/eukaryota/kazachstania_bromeliacearum.html
NCBITaxon:1006543	taxa/bacteria/staphylococcus_aureus_subsp_aureus_t0131.html
NCBITaxon:1006551	taxa/bacteria/klebsiella_michiganensis_kctc_1686.html
NCBITaxon:1006554	taxa/bacteria/acetobacter_pasteurianus_nbrc_101655.html
NCBITaxon:1006576	taxa/bacteria/defluviitoga_tunisiensis.html
NCBITaxon:1006580	taxa/bacteria/corynebacterium_ulcerans_05149.html
NCBITaxon:1006581	taxa/bacteria/mycoplasmoides_gallisepticum_s6.html
NCBITaxon:1006598	taxa/bacteria/serratia_plymuthica_rvh1.html
NCBITaxon:1006623	taxa/bacteria/aeromonas_cavernicola.html
NCBITaxon:1007064	taxa/bacteria/streptococcus_suis_st3.html
NCBITaxon:1007065	taxa/bacteria/escherichia_coli_m15.html
NCBITaxon:1007084	taxa/archaea/candidatus_nitrosarchaeum_limnium.html
NCBITaxon:1007087	taxa/bacteria/brevibacterium_hankyongi.html
NCBITaxon:1007089	taxa/bacteria/compostibacter_hankyongensis.html
NCBITaxon:1007092	taxa/bacteria/microlunatus_terrae.html
NCBITaxon:1007095	taxa/bacteria/pigmentiphaga_soli.html
NCBITaxon:1007096	taxa/bacteria/oscillibacter_ruminantium_gh1.html
NCBITaxon:1007097	taxa/bacteria/gordonia_caeni.html
NCBITaxon:1007098	taxa/bacteria/deinococcus_daejeonensis.html
NCBITaxon:1007099	taxa/bacteria/pseudomonas_kuykendallii.html
NCBITaxon:1007103	taxa/bacteria/paenibacillus_elgii_b69.html
NCBITaxon:1007104	taxa/bacteria/sphingomonas_sp_s17.html
NCBITaxon:1007105	taxa/bacteria/pusillimonas_sp_t7_7.html
NCBITaxon:1007119	taxa/bacteria/gamma_proteobacterium_scgc_aaa076_p13.html
NCBITaxon:1007121	taxa/bacteria/fidelibacterota_bacterium_scgc_aaa160_b08.html
NCBITaxon:1007122	taxa/bacteria/fidelibacterota_bacterium_scgc_aaa160_c11.html
NCBITaxon:1007123	taxa/bacteria/candidatus_neomarinimicrobium_atlanticum.html
NCBITaxon:1007124	taxa/bacteria/fidelibacterota_bacterium_scgc_aaa076_m08.html
NCBITaxon:100716	taxa/bacteria/chloroherpeton_thalassium.html
NCBITaxon:1007495	taxa/bacteria/pseudomonas_sp_dsm_6611.html
NCBITaxon:1007511	taxa/bacteria/sphingobium_limneticum.html
NCBITaxon:1007516	taxa/bacteria/rhizorhabdus_starnbergensis.html
NCBITaxon:100756	taxa/eukaryota/hericium_coralloides.html
NCBITaxon:100761	taxa/bacteria/dechloromarinus_chlorophilus.html
NCBITaxon:100762	taxa/bacteria/azospirillum_sp_tti.html
NCBITaxon:1007654	taxa/bacteria/bacillus_sp_916.html
NCBITaxon:1007656	taxa/bacteria/pseudomonas_fluorescens_wayne1.html
NCBITaxon:100767	taxa/bacteria/pseudomonas_sp_pk.html
NCBITaxon:1007676	taxa/bacteria/companilactobacillus_ginsenosidimutans.html
NCBITaxon:100787	taxa/eukaryota/verticillium_longisporum.html
NCBITaxon:1007870	taxa/bacteria/chlamydia_trachomatis_rc_l2_55.html
NCBITaxon:1007871	taxa/bacteria/chlamydia_trachomatis_rc_j_971.html
NCBITaxon:1008	taxa/bacteria/saprospira_grandis.html
NCBITaxon:1008152	taxa/archaea/haladaptatus_pallidirubidus.html
NCBITaxon:1008153	taxa/archaea/halalkalicoccus_paucihalophilus.html
NCBITaxon:1008159	taxa/archaea/halorubrum_sp_yim_93749.html
NCBITaxon:100816	taxa/eukaryota/madurella_mycetomatis.html
NCBITaxon:1008297	taxa/bacteria/salmonella_enterica_subsp_enterica_serovar_typhimurium_str_798.html
NCBITaxon:1008298	taxa/bacteria/mycobacterium_leprae_kyoto_2.html
NCBITaxon:1008305	taxa/bacteria/fervidobacterium_thailandense.html
NCBITaxon:1008307	taxa/bacteria/maricurvus_nonylphenolicus.html
NCBITaxon:1008308	taxa/bacteria/fusibacter_tunisiensis.html
NCBITaxon:1008382	taxa/eukaryota/starmerella_kuoi.html
NCBITaxon:1008392	taxa/bacteria/chitinispirillum_alkaliphilum.html
NCBITaxon:1008452	taxa/bacteria/streptococcus_mitis_sk1073.html
NCBITaxon:1008453	taxa/bacteria/streptococcus_mitis_sk1080.html
NCBITaxon:1008454	taxa/bacteria/staphylococcus_epidermidis_fs1.html
NCBITaxon:1008457	taxa/bacteria/myroides_injenensis_m09_0166.html
NCBITaxon:1008459	taxa/bacteria/taylorella_asinigenitalis_mce3.html
NCBITaxon:1008460	taxa/archaea/pyrococcus_yayanosii.html
NCBITaxon:100861	taxa/eukaryota/aphanomyces_euteiches.html
NCBITaxon:100868	taxa/bacteria/magnetospirillum_sp_wd.html
NCBITaxon:100870	taxa/eukaryota/phytophthora_litchii.html
NCBITaxon:100884	taxa/bacteria/coprobacillus_cateniformis.html
NCBITaxon:100886	taxa/bacteria/catenibacterium_mitsuokai.html
NCBITaxon:100901	taxa/bacteria/wolbachia_endosymbiont_of_onchocerca_ochengi.html
NCBITaxon:100902	taxa/eukaryota/fusarium_oxysporum_f_sp_conglutinans.html
NCBITaxon:1009370	taxa/bacteria/acetonema_longum_dsm_6540.html
NCBITaxon:1009426	taxa/bacteria/gamma_proteobacterium_scgc_aaa168_p09.html
NCBITaxon:1009464	taxa/bacteria/gardnerella_vaginalis_hmp9231.html
NCBITaxon:100951	taxa/eukaryota/naganishia_albida.html
NCBITaxon:1009682	taxa/bacteria/jeongeupia_sacculi.html
NCBITaxon:1009714	taxa/bacteria/pseudomonas_aeruginosa_pak.html
NCBITaxon:1009845	taxa/bacteria/vibrio_vulnificus_vv.html
NCBITaxon:1009846	taxa/bacteria/burkholderia_cepacia_gg4.html
NCBITaxon:1009852	taxa/bacteria/comamonas_testosteroni_atcc_11996.html
NCBITaxon:1009853	taxa/bacteria/xanthomonas_oryzae_x11_5a.html
NCBITaxon:1009854	taxa/bacteria/xanthomonas_oryzae_x8_1a.html
NCBITaxon:1009856	taxa/bacteria/buchnera_aphidicola_str_usda_myzus_persicae.html
NCBITaxon:1009857	taxa/bacteria/buchnera_aphidicola_str_w106_myzus_persicae.html
NCBITaxon:1009858	taxa/bacteria/buchnera_aphidicola_str_g002_myzus_persicae.html
NCBITaxon:1009859	taxa/bacteria/buchnera_aphidicola_str_f009_myzus_persicae.html
NCBITaxon:100994	taxa/eukaryota/cladobotryum_rubrobrunnescens.html
NCBITaxon:100995	taxa/eukaryota/cladobotryum_stereicola.html
NCBITaxon:1010	taxa/bacteria/sphingobacterium_mizutaii.html
NCBITaxon:101002	taxa/eukaryota/hypomyces_armeniacus.html
NCBITaxon:101028	taxa/eukaryota/fusarium_pseudograminearum.html
NCBITaxon:101059	taxa/bacteria/viridibacillus_neidei.html
NCBITaxon:1010610	taxa/bacteria/methylobacterium_gnaphalii.html
NCBITaxon:1010611	taxa/bacteria/thalassovita_litoralis.html
NCBITaxon:1010676	taxa/bacteria/candidatus_tremblayella_phenacoccinincola.html
NCBITaxon:101070	taxa/bacteria/rummeliibacillus_pycnus.html
NCBITaxon:1010795	taxa/bacteria/escherichia_coli_o5.html
NCBITaxon:1010796	taxa/bacteria/escherichia_coli_o8.html
NCBITaxon:1010804	taxa/bacteria/escherichia_coli_o5_str_u1_41.html
NCBITaxon:1010805	taxa/bacteria/escherichia_coli_o6_str_bi7458_41.html
NCBITaxon:1010806	taxa/bacteria/escherichia_coli_o8_str_g3404_41.html
NCBITaxon:1010807	taxa/bacteria/escherichia_coli_o9_str_bi316_42.html
NCBITaxon:1010808	taxa/bacteria/escherichia_coli_o10_str_bi8337_41.html
NCBITaxon:1010809	taxa/bacteria/escherichia_coli_o16_str_f11119_41.html
NCBITaxon:1010810	taxa/bacteria/escherichia_coli_o17_str_k12a.html
NCBITaxon:1010811	taxa/bacteria/escherichia_coli_o20_str_p7a.html
NCBITaxon:1010812	taxa/bacteria/escherichia_coli_o33_str_e40.html
NCBITaxon:1010813	taxa/bacteria/escherichia_coli_o34_str_h304.html
NCBITaxon:1010814	taxa/bacteria/escherichia_coli_2254_75_11a.html
NCBITaxon:1010815	taxa/bacteria/escherichia_coli_a9619_c2_11c.html
NCBITaxon:1010816	taxa/bacteria/escherichia_coli_3350_73_13a.html
NCBITaxon:1010817	taxa/bacteria/escherichia_coli_c691_71_14b.html
NCBITaxon:1010818	taxa/bacteria/escherichia_coli_92_0144_f03.html
NCBITaxon:1010819	taxa/bacteria/escherichia_coli_h16.html
NCBITaxon:1010820	taxa/bacteria/escherichia_coli_seq895.html
NCBITaxon:1010821	taxa/bacteria/escherichia_coli_5_3169.html
NCBITaxon:1010822	taxa/bacteria/escherichia_coli_8_2256.html
NCBITaxon:1010823	taxa/bacteria/escherichia_coli_85_1284.html
NCBITaxon:1010824	taxa/bacteria/escherichia_coli_85_0143.html
NCBITaxon:1010825	taxa/bacteria/escherichia_coli_6_168.html
NCBITaxon:1010834	taxa/bacteria/mycobacterium_tuberculosis_hkbs1.html
NCBITaxon:1010838	taxa/bacteria/mycobacterium_avium_subsp_paratuberculosis_s397.html
NCBITaxon:1010840	taxa/bacteria/streptococcus_pyogenes_mgas1882.html
NCBITaxon:101089	taxa/eukaryota/chaetocladium_brefeldii.html
NCBITaxon:101090	taxa/eukaryota/chaetocladium_jonesii.html
NCBITaxon:101091	taxa/eukaryota/choanephora_cucurbitarum.html
NCBITaxon:101093	taxa/eukaryota/poitrasia_circinans.html
NCBITaxon:101096	taxa/eukaryota/gilbertella_persicaria.html
NCBITaxon:101097	taxa/eukaryota/entomortierella_chlamydospora.html
NCBITaxon:101098	taxa/eukaryota/gamsiella_multidivaricata.html
NCBITaxon:101101	taxa/eukaryota/dissophora_decumbens.html
NCBITaxon:101103	taxa/eukaryota/circinella_umbellata.html
NCBITaxon:101105	taxa/eukaryota/gongronella_butleri.html
NCBITaxon:101107	taxa/eukaryota/halteromyces_radiatus.html
NCBITaxon:101110	taxa/eukaryota/backusella_recurva.html
NCBITaxon:101113	taxa/eukaryota/protomycocladus_faisalabadensis.html
NCBITaxon:101115	taxa/eukaryota/spinellus_fusiger.html
NCBITaxon:101117	taxa/eukaryota/sporodiniella_umbellata.html
NCBITaxon:101119	taxa/eukaryota/syzygites_megalocarpus.html
NCBITaxon:101122	taxa/eukaryota/mucor_heterogamus.html
NCBITaxon:101123	taxa/eukaryota/pilobolus_umbonatus.html
NCBITaxon:101125	taxa/eukaryota/utharomyces_epallocaulus.html
NCBITaxon:101127	taxa/eukaryota/hesseltinella_vesiculosa.html
NCBITaxon:101128	taxa/eukaryota/syncephalastrum_monosporum.html
NCBITaxon:101130	taxa/eukaryota/dichotomocladium_elegans.html
NCBITaxon:101132	taxa/eukaryota/dicranophora_fulva.html
NCBITaxon:101134	taxa/eukaryota/ellisomyces_anomalus.html
NCBITaxon:101136	taxa/eukaryota/fennellomyces_linderi.html
NCBITaxon:101138	taxa/eukaryota/helicostylum_elegans.html
NCBITaxon:101142	taxa/eukaryota/thamnidium_elegans.html
NCBITaxon:101143	taxa/eukaryota/thamnostylum_piriforme.html
NCBITaxon:101144	taxa/eukaryota/mucor_ctenidius.html
NCBITaxon:101162	taxa/eukaryota/bipolaris_oryzae.html
NCBITaxon:101192	taxa/archaea/methanomethylovorans_hollandica.html
NCBITaxon:101201	taxa/eukaryota/trichoderma_asperellum.html
NCBITaxon:101383	taxa/bacteria/cryomorpha_ignava.html
NCBITaxon:101385	taxa/bacteria/aequorivita_sublithincola.html
NCBITaxon:1014	taxa/bacteria/weeksella_virosa.html
NCBITaxon:1014042	taxa/bacteria/bacterium_enrichment_culture_clone_alo1_glfrudd03gcxyz.html
NCBITaxon:1014554	taxa/bacteria/bacterium_enrichment_culture_clone_alo1_glfrudd03gjbvv.html
NCBITaxon:101475	taxa/eukaryota/poronia_punctata.html
NCBITaxon:101480	taxa/eukaryota/trichophyton_interdigitale.html
NCBITaxon:101488	taxa/eukaryota/papulosa_amerospora.html
NCBITaxon:101489	taxa/bacteria/xylanimonas_pachnodae.html
NCBITaxon:1015	taxa/bacteria/bergeyella_zoohelcum.html
NCBITaxon:101510	taxa/bacteria/rhodococcus_jostii_rha1.html
NCBITaxon:101513	taxa/bacteria/candidatus_phytoplasma_australasiaticum_subsp_ipomoeae.html
NCBITaxon:101534	taxa/bacteria/candidatus_blochmanniella_pennsylvanica.html
NCBITaxon:101563	taxa/eukaryota/lichtheimia_blakesleeana.html
NCBITaxon:101564	taxa/bacteria/ectopseudomonas_alcaliphila.html
NCBITaxon:101571	taxa/bacteria/burkholderia_ubonensis.html
NCBITaxon:1016838	taxa/eukaryota/candida_argentea.html
NCBITaxon:1016849	taxa/eukaryota/exophiala_sideris.html
NCBITaxon:101689	taxa/bacteria/phycicoccus_elongatus.html
NCBITaxon:1016997	taxa/bacteria/polycladomyces_subterraneus.html
NCBITaxon:1016998	taxa/bacteria/salmonella_enterica_subsp_enterica_serovar_paratyphi_b_str_spb7.html
NCBITaxon:1017	taxa/bacteria/capnocytophaga_gingivalis.html
NCBITaxon:1017018	taxa/bacteria/paenimyroides_anatoliense.html
NCBITaxon:1017021	taxa/bacteria/escherichia_coli_c54_58_1b.html
NCBITaxon:1017022	taxa/bacteria/escherichia_coli_93_111.html
NCBITaxon:1017023	taxa/bacteria/escherichia_coli_tw10245.html
NCBITaxon:1017024	taxa/bacteria/escherichia_coli_902034_7b.html
NCBITaxon:1017025	taxa/bacteria/escherichia_coli_c240_52_9c.html
NCBITaxon:1017026	taxa/bacteria/escherichia_coli_rdec_1_10f.html
NCBITaxon:1017027	taxa/bacteria/escherichia_coli_c309_64_10g.html
NCBITaxon:1017028	taxa/bacteria/escherichia_coli_c186_61_10h.html
NCBITaxon:1017029	taxa/bacteria/escherichia_coli_87_1713_10i.html
NCBITaxon:1017030	taxa/bacteria/escherichia_coli_88817_10j.html
NCBITaxon:1017095	taxa/bacteria/mucilaginibacter_soli.html
NCBITaxon:1017177	taxa/bacteria/gluconacetobacter_tumulicola.html
NCBITaxon:1017181	taxa/bacteria/gluconacetobacter_asukensis.html
NCBITaxon:1017184	taxa/bacteria/camelimonas_abortus.html
NCBITaxon:101719	taxa/bacteria/spirosoma_escalantus.html
NCBITaxon:1017261	taxa/bacteria/escherichia_coli_out_h18.html
NCBITaxon:1017264	taxa/bacteria/bordetella_pertussis_cs.html
NCBITaxon:1017265	taxa/bacteria/bordetella_pertussis_cs_1.html
NCBITaxon:1017266	taxa/bacteria/lactococcus_garvieae_uniud074.html
NCBITaxon:1017270	taxa/bacteria/fictibacillus_enclensis.html
NCBITaxon:1017273	taxa/bacteria/domibacillus_enclensis.html
NCBITaxon:1017351	taxa/archaea/halobaculum_magnesiiphilum.html
NCBITaxon:1017354	taxa/bacteria/rubrobacter_bracarensis.html
NCBITaxon:1018	taxa/bacteria/capnocytophaga_ochracea.html
NCBITaxon:101854	taxa/eukaryota/pezicula_carpinea.html
NCBITaxon:1019	taxa/bacteria/capnocytophaga_sputigena.html
NCBITaxon:101924	taxa/eukaryota/rhodosorus_marinus.html
NCBITaxon:102	taxa/bacteria/polaribacter_glomeratus.html
NCBITaxon:102109	taxa/bacteria/desulfovibrio_inopinatus.html
NCBITaxon:102116	taxa/bacteria/stanieria_cyanosphaera.html
NCBITaxon:102120	taxa/bacteria/synechococcus_sp_p1.html
NCBITaxon:102125	taxa/bacteria/xenococcus_sp_pcc_7305.html
NCBITaxon:102127	taxa/bacteria/baaleninema_simplex_pcc_7105.html
NCBITaxon:102129	taxa/bacteria/leptolyngbya_sp_pcc_7375.html
NCBITaxon:102134	taxa/bacteria/desulfoscipio_gibsoniae.html
NCBITaxon:102148	taxa/bacteria/solobacterium_moorei.html
NCBITaxon:102170	taxa/bacteria/desulfallas_sapomandens.html
NCBITaxon:1022	taxa/bacteria/beggiatoa_alba.html
NCBITaxon:102226	taxa/bacteria/amycolatopsis_albidoflavus.html
NCBITaxon:102227	taxa/bacteria/pseudonocardia_kongjuensis.html
NCBITaxon:102232	taxa/bacteria/gloeocapsa_sp_pcc_73106.html
NCBITaxon:102235	taxa/bacteria/cyanobacterium_stanieri.html
NCBITaxon:1025	taxa/bacteria/flammeovirga_arenaria.html
NCBITaxon:1026	taxa/bacteria/marinoscillum_furvescens.html
NCBITaxon:102608	taxa/bacteria/helicobacter_pylori_f32.html
NCBITaxon:102616	taxa/bacteria/helicobacter_pylori_n6.html
NCBITaxon:102617	taxa/bacteria/helicobacter_pylori_ss1.html
NCBITaxon:102618	taxa/bacteria/helicobacter_pylori_nctc_11637_ccug_17874_atcc_43504_jcm_12093.html
NCBITaxon:102619	taxa/bacteria/helicobacter_pylori_nctc_11638.html
NCBITaxon:102684	taxa/bacteria/streptococcus_infantarius.html
NCBITaxon:1026882	taxa/bacteria/methylophaga_thalassica_mp.html
NCBITaxon:1026983	taxa/eukaryota/calonectria_fujianensis.html
NCBITaxon:1026984	taxa/eukaryota/calonectria_crousiana.html
NCBITaxon:1027	taxa/bacteria/microscilla_marina.html
NCBITaxon:1027249	taxa/bacteria/gracilibacillus_kekensis.html
NCBITaxon:1027271	taxa/bacteria/candidatus_poribacteria_bacterium_wga_4c.html
NCBITaxon:1027273	taxa/bacteria/endozoicomonas_montiporae.html
NCBITaxon:1027292	taxa/bacteria/sporosarcina_newyorkensis_2681.html
NCBITaxon:1027360	taxa/bacteria/edwardsiella_ictaluri_atcc_33202.html
NCBITaxon:1027364	taxa/bacteria/edwardsiella_tarda_dt.html
NCBITaxon:1027371	taxa/bacteria/gordonia_alkanivorans_nbrc_16433.html
NCBITaxon:1027372	taxa/bacteria/enterococcus_faecalis_og1x.html
NCBITaxon:1027373	taxa/archaea/nitrosopumilus_sp_ar.html
NCBITaxon:1027374	taxa/archaea/nitrosopumilus_sp_sj.html
NCBITaxon:1027396	taxa/bacteria/listeria_monocytogenes_str_scott_a.html
NCBITaxon:1027397	taxa/bacteria/erwinia_amylovora_acw56400.html
NCBITaxon:1027633	taxa/bacteria/enteractinococcus_coprophilus.html
NCBITaxon:1027767	taxa/bacteria/borrelia_latyschewii.html
NCBITaxon:1027986	taxa/bacteria/chroococcidiopsis_sp_ccmp1991.html
NCBITaxon:1028	taxa/bacteria/marivirga_sericea.html
NCBITaxon:1028214	taxa/bacteria/lacihabitans_lacunae.html
NCBITaxon:1028288	taxa/bacteria/streptomyces_sp_219815.html
NCBITaxon:1028307	taxa/bacteria/klebsiella_aerogenes_kctc_2190.html
NCBITaxon:1028339	taxa/eukaryota/agaricus_litoralis.html
NCBITaxon:1028346	taxa/eukaryota/agaricus_pseudolutosus.html
NCBITaxon:1028381	taxa/bacteria/bacillaceae_bacterium_jmak1.html
NCBITaxon:1028407	taxa/eukaryota/reticulascus_tulasneorum.html
NCBITaxon:1028433	taxa/eukaryota/cylindrotrichum_gorii.html
NCBITaxon:1028490	taxa/bacteria/lactiplantibacillus_pentosus_mp_10.html
NCBITaxon:1028566	taxa/archaea/sulfolobus_acidocaldarius_n8.html
NCBITaxon:1028567	taxa/archaea/sulfolobus_acidocaldarius_ron12_i.html
NCBITaxon:102862	taxa/bacteria/proteus_penneri.html
NCBITaxon:1028742	taxa/bacteria/pontixanthobacter_gangjinensis.html
NCBITaxon:1028743	taxa/bacteria/arenibacter_hampyeongensis.html
NCBITaxon:1028745	taxa/bacteria/aestuariibaculum_suncheonense.html
NCBITaxon:1028746	taxa/bacteria/christiangramia_aestuarii.html
NCBITaxon:1028749	taxa/bacteria/microbulbifer_gwangyangensis.html
NCBITaxon:1028750	taxa/bacteria/photobacterium_aestuarii.html
NCBITaxon:1028752	taxa/bacteria/shewanella_aestuarii.html
NCBITaxon:1028799	taxa/bacteria/staphylococcus_aureus_subsp_aureus_vc40.html
NCBITaxon:1028800	taxa/bacteria/neorhizobium_galegae_bv_orientalis_str_hambi_540.html
NCBITaxon:1028801	taxa/bacteria/neorhizobium_galegae_bv_officinalis_bv_officinalis_str_hambi_1141.html
NCBITaxon:1028802	taxa/bacteria/haemophilus_haemolyticus_m19107.html
NCBITaxon:1028803	taxa/bacteria/haemophilus_haemolyticus_m19501.html
NCBITaxon:1028804	taxa/bacteria/haemophilus_haemolyticus_m21127.html
NCBITaxon:1028805	taxa/bacteria/haemophilus_haemolyticus_m21621.html
NCBITaxon:1028806	taxa/bacteria/haemophilus_haemolyticus_m21639.html
NCBITaxon:1028810	taxa/bacteria/helicobacter_pylori_10700.html
NCBITaxon:102884	taxa/bacteria/pseudonocardia_tetrahydrofuranoxydans.html
NCBITaxon:102886	taxa/bacteria/streptococcus_didelphis.html
NCBITaxon:102891	taxa/bacteria/frankia_sp_acn1ag.html
NCBITaxon:102897	taxa/bacteria/parafrankia_sp_eun1f.html
NCBITaxon:1029756	taxa/bacteria/hyphomicrobium_nitrativorans_nl23.html
NCBITaxon:1029783	taxa/eukaryota/syncephalis_cornu.html
NCBITaxon:1029812	taxa/bacteria/mycobacterium_avium_subsp_paratuberculosis_clij361.html
NCBITaxon:1029813	taxa/bacteria/mycobacterium_avium_subsp_paratuberculosis_clij644.html
