kind	id	reason
attested_taxon	NCBITaxon:1950343	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950344	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950345	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950346	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950347	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950348	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950349	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950350	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950352	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950353	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950354	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950355	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950356	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950357	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950358	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950359	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950360	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950361	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950362	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950363	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950364	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1950365	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1953450	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1953452	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:196083	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1961104	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:196180	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:1964191	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2004499	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2004995	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2005884	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2008677	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2026736	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2027406	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2027922	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2033637	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2035223	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2052317	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:205326	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2054916	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2055844	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2055845	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2058289	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2093792	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:211759	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2126069	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2174442	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:219334	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:219741	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:219742	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2219864	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:223900	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2250085	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2250257	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2254	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:225845	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:230105	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2303334	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2303986	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2315156	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:232346	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:235987	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:237610	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:237656	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:240495	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:244363	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:244407	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2498852	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2499626	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2507158	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2512113	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2518972	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2529836	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2529845	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2529846	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2529847	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:253547	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2547398	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2578105	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2582905	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2585018	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2585019	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2585020	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2585021	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2585022	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2585023	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2586973	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2599629	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2602738	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2603274	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:260811	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:262776	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:263820	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2650568	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2654254	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2654255	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2664453	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:267368	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2696974	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2708076	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2708337	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2708339	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2709404	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2723078	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2723080	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2723082	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2723098	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2723099	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2730851	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2732593	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2732594	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2733487	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2733488	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2735133	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2735564	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2735898	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2736605	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2740298	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2741673	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2755556	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2755557	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2755558	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2756263	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2763011	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2763039	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2764721	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2765359	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2782487	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2786948	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2786952	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2792859	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2796350	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2796464	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:280237	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:281456	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2814590	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2814591	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2814592	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2817710	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2821358	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2824563	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:284037	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:284038	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2849039	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:285110	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:285533	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:285567	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:285569	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:285570	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:285571	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2860341	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2862544	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2864113	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2864219	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2866277	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:287094	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2872626	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2881270	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:28906	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2897690	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2897776	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2898581	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2902625	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2904525	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2904526	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2916465	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2916466	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2923281	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:29398	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2945990	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2945991	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2949655	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2952909	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2953652	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2953653	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2953655	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2954212	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2954213	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2954214	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2954215	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2954216	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2954217	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2954218	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2954219	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2954220	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2954221	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:29570	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2959287	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2959288	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2959289	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2959290	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2959291	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2959292	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2963282	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2972638	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2976819	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2976821	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2981623	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2989541	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2989767	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2989769	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2989770	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2989772	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2991071	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2991073	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2994519	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2994550	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2996031	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:2997334	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:300020	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3004456	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3014556	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3018264	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3019545	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3022857	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3023368	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3023369	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:302403	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3024243	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3025193	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3030212	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3030213	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3039415	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3040095	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3040603	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3040604	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3050035	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3050594	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3053499	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3053500	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3053504	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3053506	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3053511	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:305698	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3058293	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3059172	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3061627	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3061628	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3064945	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3068329	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3069606	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:307251	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3074081	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3074374	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3074897	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3077843	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3077844	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3077846	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3079793	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3084966	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3084967	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3092586	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3092587	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3093635	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:309483	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3095027	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3095029	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3095030	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3095342	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3095379	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3106032	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:310683	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3107117	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3107142	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3107211	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3107598	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3107930	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3109363	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3110541	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3110770	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3111639	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3111767	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3111768	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3111774	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3111921	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3113619	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3119914	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3119925	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3119927	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3119928	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3119930	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3119931	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3119933	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3119934	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3119936	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3119937	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3119938	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3119939	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3119940	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3119941	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3119942	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3119943	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3120521	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3120523	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3122399	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3126528	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3127120	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3129235	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3129238	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3129239	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132261	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132263	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132266	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132267	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132268	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132269	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132270	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132271	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132272	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132273	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132274	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132275	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132276	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132277	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132278	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132279	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132280	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132281	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132282	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132288	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132290	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132295	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132297	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132298	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132299	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3132302	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3133160	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3133605	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3134791	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3135640	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3135642	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3136561	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3140243	not in pinned NCBI taxonomy; retained in source inventory
attested_taxon	NCBITaxon:3141399	not in pinned NCBI taxonomy; retained in source inventory
