gtdb_id	label	parent	genome_count
GTDB:s__13-1-40CM-64-14_sp035300645	s__13-1-40CM-64-14_sp035300645	GTDB:g__13-1-40CM-64-14	2
GTDB:s__13-1-40CM-64-14_sp036393975	s__13-1-40CM-64-14_sp036393975	GTDB:g__13-1-40CM-64-14	1
GTDB:s__13-1-40CM-70-15_sp003223415	s__13-1-40CM-70-15_sp003223415	GTDB:g__13-1-40CM-70-15	2
GTDB:s__13-1-40CM-70-15_sp035635835	s__13-1-40CM-70-15_sp035635835	GTDB:g__13-1-40CM-70-15	1
GTDB:s__13-1-40CM-70-15_sp041477065	s__13-1-40CM-70-15_sp041477065	GTDB:g__13-1-40CM-70-15	6
GTDB:s__13-1-40CM-70-15_sp964641215	s__13-1-40CM-70-15_sp964641215	GTDB:g__13-1-40CM-70-15	1
GTDB:s__13-2-20CM-66-19_sp001914695	s__13-2-20CM-66-19_sp001914695	GTDB:g__13-2-20CM-66-19	21
GTDB:s__13-2-20CM-66-19_sp003136935	s__13-2-20CM-66-19_sp003136935	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp003156695	s__13-2-20CM-66-19_sp003156695	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp005877705	s__13-2-20CM-66-19_sp005877705	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp005877965	s__13-2-20CM-66-19_sp005877965	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp005878095	s__13-2-20CM-66-19_sp005878095	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp005878835	s__13-2-20CM-66-19_sp005878835	GTDB:g__13-2-20CM-66-19	6
GTDB:s__13-2-20CM-66-19_sp018240525	s__13-2-20CM-66-19_sp018240525	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp018241425	s__13-2-20CM-66-19_sp018241425	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp018241445	s__13-2-20CM-66-19_sp018241445	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp018241505	s__13-2-20CM-66-19_sp018241505	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp019235245	s__13-2-20CM-66-19_sp019235245	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp019242385	s__13-2-20CM-66-19_sp019242385	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp019247195	s__13-2-20CM-66-19_sp019247195	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp019352035	s__13-2-20CM-66-19_sp019352035	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp021777555	s__13-2-20CM-66-19_sp021777555	GTDB:g__13-2-20CM-66-19	3
GTDB:s__13-2-20CM-66-19_sp021781775	s__13-2-20CM-66-19_sp021781775	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp021787615	s__13-2-20CM-66-19_sp021787615	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp021790795	s__13-2-20CM-66-19_sp021790795	GTDB:g__13-2-20CM-66-19	11
GTDB:s__13-2-20CM-66-19_sp021792555	s__13-2-20CM-66-19_sp021792555	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp021792755	s__13-2-20CM-66-19_sp021792755	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp021797465	s__13-2-20CM-66-19_sp021797465	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp021798335	s__13-2-20CM-66-19_sp021798335	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp021805865	s__13-2-20CM-66-19_sp021805865	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp021807675	s__13-2-20CM-66-19_sp021807675	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp021809525	s__13-2-20CM-66-19_sp021809525	GTDB:g__13-2-20CM-66-19	3
GTDB:s__13-2-20CM-66-19_sp021815925	s__13-2-20CM-66-19_sp021815925	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp021816775	s__13-2-20CM-66-19_sp021816775	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp021822385	s__13-2-20CM-66-19_sp021822385	GTDB:g__13-2-20CM-66-19	5
GTDB:s__13-2-20CM-66-19_sp021834525	s__13-2-20CM-66-19_sp021834525	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp021838065	s__13-2-20CM-66-19_sp021838065	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp021838635	s__13-2-20CM-66-19_sp021838635	GTDB:g__13-2-20CM-66-19	7
GTDB:s__13-2-20CM-66-19_sp021843755	s__13-2-20CM-66-19_sp021843755	GTDB:g__13-2-20CM-66-19	7
GTDB:s__13-2-20CM-66-19_sp021845825	s__13-2-20CM-66-19_sp021845825	GTDB:g__13-2-20CM-66-19	4
GTDB:s__13-2-20CM-66-19_sp021847105	s__13-2-20CM-66-19_sp021847105	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp021849615	s__13-2-20CM-66-19_sp021849615	GTDB:g__13-2-20CM-66-19	3
GTDB:s__13-2-20CM-66-19_sp021851405	s__13-2-20CM-66-19_sp021851405	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp025360865	s__13-2-20CM-66-19_sp025360865	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp025451275	s__13-2-20CM-66-19_sp025451275	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp025451375	s__13-2-20CM-66-19_sp025451375	GTDB:g__13-2-20CM-66-19	3
GTDB:s__13-2-20CM-66-19_sp025451845	s__13-2-20CM-66-19_sp025451845	GTDB:g__13-2-20CM-66-19	3
GTDB:s__13-2-20CM-66-19_sp027306985	s__13-2-20CM-66-19_sp027306985	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp027307325	s__13-2-20CM-66-19_sp027307325	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp027317845	s__13-2-20CM-66-19_sp027317845	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp027324195	s__13-2-20CM-66-19_sp027324195	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp027365225	s__13-2-20CM-66-19_sp027365225	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp027366635	s__13-2-20CM-66-19_sp027366635	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp027452045	s__13-2-20CM-66-19_sp027452045	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp027456605	s__13-2-20CM-66-19_sp027456605	GTDB:g__13-2-20CM-66-19	3
GTDB:s__13-2-20CM-66-19_sp028067895	s__13-2-20CM-66-19_sp028067895	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp028293745	s__13-2-20CM-66-19_sp028293745	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp028293765	s__13-2-20CM-66-19_sp028293765	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp028293805	s__13-2-20CM-66-19_sp028293805	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp028870635	s__13-2-20CM-66-19_sp028870635	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp028871705	s__13-2-20CM-66-19_sp028871705	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp030038875	s__13-2-20CM-66-19_sp030038875	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp030039615	s__13-2-20CM-66-19_sp030039615	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp030040525	s__13-2-20CM-66-19_sp030040525	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp030044385	s__13-2-20CM-66-19_sp030044385	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp034668025	s__13-2-20CM-66-19_sp034668025	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp035252605	s__13-2-20CM-66-19_sp035252605	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035277965	s__13-2-20CM-66-19_sp035277965	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035295065	s__13-2-20CM-66-19_sp035295065	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035300445	s__13-2-20CM-66-19_sp035300445	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035481975	s__13-2-20CM-66-19_sp035481975	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp035482695	s__13-2-20CM-66-19_sp035482695	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp035487135	s__13-2-20CM-66-19_sp035487135	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp035488075	s__13-2-20CM-66-19_sp035488075	GTDB:g__13-2-20CM-66-19	4
GTDB:s__13-2-20CM-66-19_sp035495655	s__13-2-20CM-66-19_sp035495655	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035501795	s__13-2-20CM-66-19_sp035501795	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035511775	s__13-2-20CM-66-19_sp035511775	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035516875	s__13-2-20CM-66-19_sp035516875	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035518135	s__13-2-20CM-66-19_sp035518135	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035518275	s__13-2-20CM-66-19_sp035518275	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035523985	s__13-2-20CM-66-19_sp035523985	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035541695	s__13-2-20CM-66-19_sp035541695	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035542375	s__13-2-20CM-66-19_sp035542375	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035542535	s__13-2-20CM-66-19_sp035542535	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035545455	s__13-2-20CM-66-19_sp035545455	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035547375	s__13-2-20CM-66-19_sp035547375	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035552895	s__13-2-20CM-66-19_sp035552895	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035552975	s__13-2-20CM-66-19_sp035552975	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035566495	s__13-2-20CM-66-19_sp035566495	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035566815	s__13-2-20CM-66-19_sp035566815	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035566915	s__13-2-20CM-66-19_sp035566915	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035568235	s__13-2-20CM-66-19_sp035568235	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035569755	s__13-2-20CM-66-19_sp035569755	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035603345	s__13-2-20CM-66-19_sp035603345	GTDB:g__13-2-20CM-66-19	6
GTDB:s__13-2-20CM-66-19_sp035621995	s__13-2-20CM-66-19_sp035621995	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035623585	s__13-2-20CM-66-19_sp035623585	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035624075	s__13-2-20CM-66-19_sp035624075	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035624385	s__13-2-20CM-66-19_sp035624385	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035625615	s__13-2-20CM-66-19_sp035625615	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035625955	s__13-2-20CM-66-19_sp035625955	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035631515	s__13-2-20CM-66-19_sp035631515	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035631755	s__13-2-20CM-66-19_sp035631755	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035632655	s__13-2-20CM-66-19_sp035632655	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035639195	s__13-2-20CM-66-19_sp035639195	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035642735	s__13-2-20CM-66-19_sp035642735	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035652555	s__13-2-20CM-66-19_sp035652555	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035702325	s__13-2-20CM-66-19_sp035702325	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035710545	s__13-2-20CM-66-19_sp035710545	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035713045	s__13-2-20CM-66-19_sp035713045	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035934055	s__13-2-20CM-66-19_sp035934055	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp035937715	s__13-2-20CM-66-19_sp035937715	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp036000265	s__13-2-20CM-66-19_sp036000265	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp036008385	s__13-2-20CM-66-19_sp036008385	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp036270175	s__13-2-20CM-66-19_sp036270175	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp036270915	s__13-2-20CM-66-19_sp036270915	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp036273095	s__13-2-20CM-66-19_sp036273095	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp036273735	s__13-2-20CM-66-19_sp036273735	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp036278795	s__13-2-20CM-66-19_sp036278795	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp036393055	s__13-2-20CM-66-19_sp036393055	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp036401635	s__13-2-20CM-66-19_sp036401635	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp036489335	s__13-2-20CM-66-19_sp036489335	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp036493615	s__13-2-20CM-66-19_sp036493615	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp036497085	s__13-2-20CM-66-19_sp036497085	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp036498445	s__13-2-20CM-66-19_sp036498445	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp036499585	s__13-2-20CM-66-19_sp036499585	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp036501985	s__13-2-20CM-66-19_sp036501985	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp036513855	s__13-2-20CM-66-19_sp036513855	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp036520975	s__13-2-20CM-66-19_sp036520975	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp036834945	s__13-2-20CM-66-19_sp036834945	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp041485725	s__13-2-20CM-66-19_sp041485725	GTDB:g__13-2-20CM-66-19	5
GTDB:s__13-2-20CM-66-19_sp045810105	s__13-2-20CM-66-19_sp045810105	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp049579785	s__13-2-20CM-66-19_sp049579785	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp049964755	s__13-2-20CM-66-19_sp049964755	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp050738635	s__13-2-20CM-66-19_sp050738635	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp050738795	s__13-2-20CM-66-19_sp050738795	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp050739055	s__13-2-20CM-66-19_sp050739055	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp050739095	s__13-2-20CM-66-19_sp050739095	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp050739115	s__13-2-20CM-66-19_sp050739115	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp955652625	s__13-2-20CM-66-19_sp955652625	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp955652795	s__13-2-20CM-66-19_sp955652795	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963703025	s__13-2-20CM-66-19_sp963703025	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963712795	s__13-2-20CM-66-19_sp963712795	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963713175	s__13-2-20CM-66-19_sp963713175	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963715725	s__13-2-20CM-66-19_sp963715725	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963718865	s__13-2-20CM-66-19_sp963718865	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963726045	s__13-2-20CM-66-19_sp963726045	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963727305	s__13-2-20CM-66-19_sp963727305	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963741745	s__13-2-20CM-66-19_sp963741745	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963742045	s__13-2-20CM-66-19_sp963742045	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963743625	s__13-2-20CM-66-19_sp963743625	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963752125	s__13-2-20CM-66-19_sp963752125	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963760225	s__13-2-20CM-66-19_sp963760225	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963768485	s__13-2-20CM-66-19_sp963768485	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963780455	s__13-2-20CM-66-19_sp963780455	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963781815	s__13-2-20CM-66-19_sp963781815	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp963787655	s__13-2-20CM-66-19_sp963787655	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963793895	s__13-2-20CM-66-19_sp963793895	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963794975	s__13-2-20CM-66-19_sp963794975	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963802645	s__13-2-20CM-66-19_sp963802645	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963802995	s__13-2-20CM-66-19_sp963802995	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963804465	s__13-2-20CM-66-19_sp963804465	GTDB:g__13-2-20CM-66-19	4
GTDB:s__13-2-20CM-66-19_sp963806375	s__13-2-20CM-66-19_sp963806375	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963809305	s__13-2-20CM-66-19_sp963809305	GTDB:g__13-2-20CM-66-19	6
GTDB:s__13-2-20CM-66-19_sp963812925	s__13-2-20CM-66-19_sp963812925	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963814675	s__13-2-20CM-66-19_sp963814675	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963824395	s__13-2-20CM-66-19_sp963824395	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963825385	s__13-2-20CM-66-19_sp963825385	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963833085	s__13-2-20CM-66-19_sp963833085	GTDB:g__13-2-20CM-66-19	2
GTDB:s__13-2-20CM-66-19_sp963835645	s__13-2-20CM-66-19_sp963835645	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963837075	s__13-2-20CM-66-19_sp963837075	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963839055	s__13-2-20CM-66-19_sp963839055	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963843035	s__13-2-20CM-66-19_sp963843035	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963844595	s__13-2-20CM-66-19_sp963844595	GTDB:g__13-2-20CM-66-19	3
GTDB:s__13-2-20CM-66-19_sp963846225	s__13-2-20CM-66-19_sp963846225	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp963850955	s__13-2-20CM-66-19_sp963850955	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp964400085	s__13-2-20CM-66-19_sp964400085	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp964489185	s__13-2-20CM-66-19_sp964489185	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp964494895	s__13-2-20CM-66-19_sp964494895	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp964508005	s__13-2-20CM-66-19_sp964508005	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-66-19_sp964563075	s__13-2-20CM-66-19_sp964563075	GTDB:g__13-2-20CM-66-19	1
GTDB:s__13-2-20CM-68-14_sp001914705	s__13-2-20CM-68-14_sp001914705	GTDB:g__13-2-20CM-68-14	1
GTDB:s__13-2-20CM-68-14_sp005883955	s__13-2-20CM-68-14_sp005883955	GTDB:g__13-2-20CM-68-14	1
GTDB:s__13-2-20CM-68-14_sp005884005	s__13-2-20CM-68-14_sp005884005	GTDB:g__13-2-20CM-68-14	1
GTDB:s__13-2-20CM-68-14_sp005888315	s__13-2-20CM-68-14_sp005888315	GTDB:g__13-2-20CM-68-14	3
GTDB:s__13-2-20CM-68-14_sp030774275	s__13-2-20CM-68-14_sp030774275	GTDB:g__13-2-20CM-68-14	1
GTDB:s__13-2-20CM-68-14_sp035258645	s__13-2-20CM-68-14_sp035258645	GTDB:g__13-2-20CM-68-14	1
GTDB:s__13-2-20CM-68-14_sp035554095	s__13-2-20CM-68-14_sp035554095	GTDB:g__13-2-20CM-68-14	1
GTDB:s__13-2-20CM-68-14_sp035640035	s__13-2-20CM-68-14_sp035640035	GTDB:g__13-2-20CM-68-14	1
GTDB:s__13-2-20CM-68-14_sp036378475	s__13-2-20CM-68-14_sp036378475	GTDB:g__13-2-20CM-68-14	1
GTDB:s__13-2-20CM-68-14_sp046723355	s__13-2-20CM-68-14_sp046723355	GTDB:g__13-2-20CM-68-14	1
GTDB:s__13-2-20CM-68-14_sp046725655	s__13-2-20CM-68-14_sp046725655	GTDB:g__13-2-20CM-68-14	1
GTDB:s__13-2-20CM-68-14_sp046733295	s__13-2-20CM-68-14_sp046733295	GTDB:g__13-2-20CM-68-14	1
GTDB:s__13-2-20CM-68-14_sp051955535	s__13-2-20CM-68-14_sp051955535	GTDB:g__13-2-20CM-68-14	1
GTDB:s__13-2-20CM-68-14_sp051986525	s__13-2-20CM-68-14_sp051986525	GTDB:g__13-2-20CM-68-14	1
GTDB:s__14-2_sp022790855	s__14-2_sp022790855	GTDB:g__14-2	4
GTDB:s__14-2_sp902463835	s__14-2_sp902463835	GTDB:g__14-2	1
GTDB:s__14-2_sp910588285	s__14-2_sp910588285	GTDB:g__14-2	13
GTDB:s__14-2_sp910588885	s__14-2_sp910588885	GTDB:g__14-2	3
GTDB:s__14-2_sp934434905	s__14-2_sp934434905	GTDB:g__14-2	3
GTDB:s__14-2_sp944376745	s__14-2_sp944376745	GTDB:g__14-2	1
GTDB:s__14-2_sp944381535	s__14-2_sp944381535	GTDB:g__14-2	1
GTDB:s__14-2_sp946549035	s__14-2_sp946549035	GTDB:g__14-2	1
GTDB:s__14-2_sp947089585	s__14-2_sp947089585	GTDB:g__14-2	4
GTDB:s__14-2_sp948665105	s__14-2_sp948665105	GTDB:g__14-2	1
GTDB:s__14-2_sp949738465	s__14-2_sp949738465	GTDB:g__14-2	1
GTDB:s__14-2_sp963628035	s__14-2_sp963628035	GTDB:g__14-2	1
GTDB:s__16-39-46_sp002257235	s__16-39-46_sp002257235	GTDB:g__16-39-46	6
GTDB:s__16-39-46_sp018242545	s__16-39-46_sp018242545	GTDB:g__16-39-46	1
GTDB:s__16-39-46_sp947497675	s__16-39-46_sp947497675	GTDB:g__16-39-46	2
GTDB:s__17J80-11_sp010975005	s__17J80-11_sp010975005	GTDB:g__17J80-11	1
GTDB:s__17J80-11_sp014349105	s__17J80-11_sp014349105	GTDB:g__17J80-11	1
GTDB:s__188UL27-1_sp016901225	s__188UL27-1_sp016901225	GTDB:g__188UL27-1	1
GTDB:s__188UL27-1_sp038526275	s__188UL27-1_sp038526275	GTDB:g__188UL27-1	1
GTDB:s__18H4-34_sp019057815	s__18H4-34_sp019057815	GTDB:g__18H4-34	1
GTDB:s__18H4-34_sp023705985	s__18H4-34_sp023705985	GTDB:g__18H4-34	3
GTDB:s__1XD8-76_sp003611955	s__1XD8-76_sp003611955	GTDB:g__1XD8-76	4
GTDB:s__1XD8-76_sp014804795	s__1XD8-76_sp014804795	GTDB:g__1XD8-76	1
GTDB:s__1XD8-76_sp015056725	s__1XD8-76_sp015056725	GTDB:g__1XD8-76	1
GTDB:s__1XD8-76_sp021769625	s__1XD8-76_sp021769625	GTDB:g__1XD8-76	1
