strain_id	assembly_id	source	source_id	source_reference_id	assembly_level	assembly_name	taxon_id	source_field	matched_strain_id	source_strain_identifiers	source_strain_field	source_organism_id	source_project_id
kgmicrobe.strain:bacdive_10433	ncbi.assembly:GCA_000745955.1	GOLD	gold:Ga0002091			Alysiella crassa DSM 2578	NCBITaxon:1120980	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-2578	DSM 2578	ORGANISM STRAIN	gold:Go0012974	gold:Gp0012974
kgmicrobe.strain:bacdive_10433	ncbi.assembly:GCA_000745955.1	GTDB	gtdb.genome:RS_GCF_000745955.1		Scaffold	ASM74595v1	NCBITaxon:1120980	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-2578	DSM 2578	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10433	ncbi.assembly:GCA_022871045	BACDIVE	bacdive:10433	66792	complete	Alysiella crassa S6	NCBITaxon:153491						
kgmicrobe.strain:bacdive_10433	ncbi.assembly:GCA_900445245	BACDIVE	bacdive:10433	67770	contig	Alysiella crassa NCTC10283	NCBITaxon:153491						
kgmicrobe.strain:bacdive_10433	ncbi.assembly:GCA_900445245.1	GOLD	gold:Ga0317222			Alysiella crassa NCTC 10283	NCBITaxon:153491	AP GENBANK.assemblyAccession	kgmicrobe.strain:NCTC-10283	NCTC 10283	ORGANISM CULTURE COLLECTION ID	gold:Go0468444	gold:Gp0342056
kgmicrobe.strain:bacdive_10433	ncbi.assembly:GCA_900445245.1	GOLD	gold:Ga0317222			Alysiella crassa NCTC 10283	NCBITaxon:153491	AP GENBANK.assemblyAccession	kgmicrobe.strain:NCTC-10283	NCTC 10283	ORGANISM STRAIN	gold:Go0468444	gold:Gp0342056
kgmicrobe.strain:bacdive_10433	ncbi.assembly:GCF_000745955.1	GTDB	gtdb.genome:RS_GCF_000745955.1		Scaffold	ASM74595v1	NCBITaxon:1120980	accession	kgmicrobe.strain:DSM-2578	DSM 2578	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10434	ncbi.assembly:GCA_014054525	BACDIVE	bacdive:10434	66792	complete	Alysiella filiformis DSM 16848	NCBITaxon:194196						
kgmicrobe.strain:bacdive_10434	ncbi.assembly:GCA_014054525.1	GOLD	gold:Ga0559756			Alysiella filiformis DSM 16848	NCBITaxon:1120981	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-16848	DSM 16848	ORGANISM CULTURE COLLECTION ID	gold:Go0012975	gold:Gp0656310
kgmicrobe.strain:bacdive_10434	ncbi.assembly:GCA_014054525.1	GOLD	gold:Ga0559756			Alysiella filiformis DSM 16848	NCBITaxon:1120981	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-16848	DSM 16848	ORGANISM STRAIN	gold:Go0012975	gold:Gp0656310
kgmicrobe.strain:bacdive_10434	ncbi.assembly:GCA_014054525.1	GTDB	gtdb.genome:RS_GCF_014054525.1		Complete Genome	ASM1405452v1	NCBITaxon:194196	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-16848	DSM 16848	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10434	ncbi.assembly:GCA_020162295	BACDIVE	bacdive:10434	66792	complete	Alysiella filiformis DSM 16848	NCBITaxon:1120981						
kgmicrobe.strain:bacdive_10434	ncbi.assembly:GCA_020162295.1	GOLD	gold:Ga0561532			Alysiella filiformis DSM 16848	NCBITaxon:1120981	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-16848	DSM 16848	ORGANISM CULTURE COLLECTION ID	gold:Go0012975	gold:Gp0653345
kgmicrobe.strain:bacdive_10434	ncbi.assembly:GCA_020162295.1	GOLD	gold:Ga0561532			Alysiella filiformis DSM 16848	NCBITaxon:1120981	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-16848	DSM 16848	ORGANISM STRAIN	gold:Go0012975	gold:Gp0653345
kgmicrobe.strain:bacdive_10434	ncbi.assembly:GCA_020162295.1	GTDB	gtdb.genome:RS_GCF_020162295.1		Complete Genome	ASM2016229v1	NCBITaxon:1120981	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-16848	DSM 16848	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10434	ncbi.assembly:GCA_900230205	BACDIVE	bacdive:10434	67770	scaffold	Alysiella filiformis DSM 16848	NCBITaxon:1120981						
kgmicrobe.strain:bacdive_10434	ncbi.assembly:GCA_900230205.1	GOLD	gold:Ga0006654			Alysiella filiformis DSM 16848	NCBITaxon:1120981	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-16848	DSM 16848	ORGANISM CULTURE COLLECTION ID	gold:Go0012975	gold:Gp0012975
kgmicrobe.strain:bacdive_10434	ncbi.assembly:GCA_900230205.1	GOLD	gold:Ga0006654			Alysiella filiformis DSM 16848	NCBITaxon:1120981	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-16848	DSM 16848	ORGANISM STRAIN	gold:Go0012975	gold:Gp0012975
kgmicrobe.strain:bacdive_10434	ncbi.assembly:GCA_900230205.1	GTDB	gtdb.genome:RS_GCF_900230205.1		Scaffold	IMG-taxon 2574179727 annotated assembly	NCBITaxon:1120981	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-16848	DSM 16848	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10434	ncbi.assembly:GCF_014054525.1	GTDB	gtdb.genome:RS_GCF_014054525.1		Complete Genome	ASM1405452v1	NCBITaxon:194196	accession	kgmicrobe.strain:DSM-16848	DSM 16848	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10434	ncbi.assembly:GCF_020162295.1	GTDB	gtdb.genome:RS_GCF_020162295.1		Complete Genome	ASM2016229v1	NCBITaxon:1120981	accession	kgmicrobe.strain:DSM-16848	DSM 16848	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10434	ncbi.assembly:GCF_900230205.1	GTDB	gtdb.genome:RS_GCF_900230205.1		Scaffold	IMG-taxon 2574179727 annotated assembly	NCBITaxon:1120981	accession	kgmicrobe.strain:DSM-16848	DSM 16848	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10435	ncbi.assembly:GCA_000420525	BACDIVE	bacdive:10435	67770	contig	Aquaspirillum serpens DSM 68	NCBITaxon:1121004						
kgmicrobe.strain:bacdive_10435	ncbi.assembly:GCA_000420525.1	GOLD	gold:Ga0002314			Aquaspirillum serpens DSM 68	NCBITaxon:1121004	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-68	DSM 68	ORGANISM CULTURE COLLECTION ID	gold:Go0013392	gold:Gp0013392
kgmicrobe.strain:bacdive_10435	ncbi.assembly:GCA_000420525.1	GOLD	gold:Ga0002314			Aquaspirillum serpens DSM 68	NCBITaxon:1121004	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-68	DSM 68	ORGANISM STRAIN	gold:Go0013392	gold:Gp0013392
kgmicrobe.strain:bacdive_10435	ncbi.assembly:GCA_000420525.1	GTDB	gtdb.genome:RS_GCF_000420525.1		Contig	ASM42052v1	NCBITaxon:1121004	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-68	DSM 68	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10435	ncbi.assembly:GCF_000420525.1	GTDB	gtdb.genome:RS_GCF_000420525.1		Contig	ASM42052v1	NCBITaxon:1121004	accession	kgmicrobe.strain:DSM-68	DSM 68	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10446	ncbi.assembly:GCA_001592185	BACDIVE	bacdive:10446	67770	contig	Bergeriella denitrificans NBRC 102155	NCBITaxon:1349758						
kgmicrobe.strain:bacdive_10446	ncbi.assembly:GCA_001592185.1	GOLD	gold:Ga0128649			Bergeriella denitrificans NBRC 102155	NCBITaxon:1349758	AP GENBANK.assemblyAccession	kgmicrobe.strain:NBRC-102155	NBRC 102155	ORGANISM CULTURE COLLECTION ID	gold:Go0075760	gold:Gp0075760
kgmicrobe.strain:bacdive_10446	ncbi.assembly:GCA_001592185.1	GOLD	gold:Ga0128649			Bergeriella denitrificans NBRC 102155	NCBITaxon:1349758	AP GENBANK.assemblyAccession	kgmicrobe.strain:NBRC-102155	NBRC 102155	ORGANISM STRAIN	gold:Go0075760	gold:Gp0075760
kgmicrobe.strain:bacdive_10446	ncbi.assembly:GCA_001592185.1	GTDB	gtdb.genome:RS_GCF_001592185.1		Contig	ASM159218v1	NCBITaxon:1349758	ncbi_genbank_assembly_accession	kgmicrobe.strain:NBRC-102155	NBRC 102155	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10446	ncbi.assembly:GCA_047839125.1	GOLD	gold:Ga0689896			Bergeriella denitrificans DSM 17675	NCBITaxon:494	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-17675	DSM 17675	ORGANISM CULTURE COLLECTION ID	gold:Go0629197	gold:Gp0881200
kgmicrobe.strain:bacdive_10446	ncbi.assembly:GCA_047839125.1	GOLD	gold:Ga0689896			Bergeriella denitrificans DSM 17675	NCBITaxon:494	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-17675	DSM 17675	ORGANISM STRAIN	gold:Go0629197	gold:Gp0881200
kgmicrobe.strain:bacdive_10446	ncbi.assembly:GCA_047839125.1	GTDB	gtdb.genome:RS_GCF_047839125.1		Complete Genome	ASM4783912v1	NCBITaxon:494	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-17675	DSM 17675	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10446	ncbi.assembly:GCA_900453875	BACDIVE	bacdive:10446	67770	contig	Bergeriella denitrificans NCTC10295	NCBITaxon:494						
kgmicrobe.strain:bacdive_10446	ncbi.assembly:GCA_900453875.1	GOLD	gold:Ga0352942			Bergeriella denitrificans NCTC 10295	NCBITaxon:494	AP GENBANK.assemblyAccession	kgmicrobe.strain:NCTC-10295	NCTC 10295	ORGANISM CULTURE COLLECTION ID	gold:Go0500269	gold:Gp0384469
kgmicrobe.strain:bacdive_10446	ncbi.assembly:GCA_900453875.1	GOLD	gold:Ga0352942			Bergeriella denitrificans NCTC 10295	NCBITaxon:494	AP GENBANK.assemblyAccession	kgmicrobe.strain:NCTC-10295	NCTC 10295	ORGANISM STRAIN	gold:Go0500269	gold:Gp0384469
kgmicrobe.strain:bacdive_10446	ncbi.assembly:GCF_001592185.1	GTDB	gtdb.genome:RS_GCF_001592185.1		Contig	ASM159218v1	NCBITaxon:1349758	accession	kgmicrobe.strain:NBRC-102155	NBRC 102155	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10446	ncbi.assembly:GCF_047839125.1	GTDB	gtdb.genome:RS_GCF_047839125.1		Complete Genome	ASM4783912v1	NCBITaxon:494	accession	kgmicrobe.strain:DSM-17675	DSM 17675	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10447	ncbi.assembly:GCA_000429785	BACDIVE	bacdive:10447	66792	scaffold	Chitinibacter tainanensis DSM 15459	NCBITaxon:1121274						
kgmicrobe.strain:bacdive_10447	ncbi.assembly:GCA_000429785.1	GOLD	gold:Ga0002048			Chitinibacter tainanensis DSM 15459	NCBITaxon:1121274	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-15459	DSM 15459	ORGANISM CULTURE COLLECTION ID	gold:Go0013419	gold:Gp0013419
kgmicrobe.strain:bacdive_10447	ncbi.assembly:GCA_000429785.1	GOLD	gold:Ga0002048			Chitinibacter tainanensis DSM 15459	NCBITaxon:1121274	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-15459	DSM 15459	ORGANISM STRAIN	gold:Go0013419	gold:Gp0013419
kgmicrobe.strain:bacdive_10447	ncbi.assembly:GCA_000429785.1	GTDB	gtdb.genome:RS_GCF_000429785.1		Scaffold	ASM42978v1	NCBITaxon:1121274	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-15459	DSM 15459	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10447	ncbi.assembly:GCF_000429785.1	GTDB	gtdb.genome:RS_GCF_000429785.1		Scaffold	ASM42978v1	NCBITaxon:1121274	accession	kgmicrobe.strain:DSM-15459	DSM 15459	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10449	ncbi.assembly:GCA_000007705	BACDIVE	bacdive:10449	66792	complete	Chromobacterium violaceum ATCC 12472	NCBITaxon:243365						
kgmicrobe.strain:bacdive_10449	ncbi.assembly:GCA_000007705	GOLD	gold:Ga0028297			Chromobacterium violaceum ATCC 12472	NCBITaxon:243365	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-12472	ATCC 12472	ORGANISM CULTURE COLLECTION ID	gold:Go0000613	gold:Gp0000613
kgmicrobe.strain:bacdive_10449	ncbi.assembly:GCA_000007705	GOLD	gold:Ga0028297			Chromobacterium violaceum ATCC 12472	NCBITaxon:243365	AP GENBANK.assemblyAccession	kgmicrobe.strain:ATCC-12472	ATCC 12472	ORGANISM STRAIN	gold:Go0000613	gold:Gp0000613
kgmicrobe.strain:bacdive_10449	ncbi.assembly:GCA_000007705.1	GTDB	gtdb.genome:RS_GCF_000007705.1		Complete Genome	ASM770v1	NCBITaxon:243365	ncbi_genbank_assembly_accession	kgmicrobe.strain:ATCC-12472	ATCC 12472	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10449	ncbi.assembly:GCA_900446805	BACDIVE	bacdive:10449	67770	contig	Chromobacterium violaceum NCTC9757	NCBITaxon:536						
kgmicrobe.strain:bacdive_10449	ncbi.assembly:GCA_900446805.1	GOLD	gold:Ga0563348			Chromobacterium violaceum NCTC 9757	NCBITaxon:536	AP GENBANK.assemblyAccession	kgmicrobe.strain:NCTC-9757	NCTC 9757	ORGANISM CULTURE COLLECTION ID	gold:Go0636155	gold:Gp0653767
kgmicrobe.strain:bacdive_10449	ncbi.assembly:GCA_900446805.1	GOLD	gold:Ga0563348			Chromobacterium violaceum NCTC 9757	NCBITaxon:536	AP GENBANK.assemblyAccession	kgmicrobe.strain:NCTC-9757	NCTC 9757	ORGANISM STRAIN	gold:Go0636155	gold:Gp0653767
kgmicrobe.strain:bacdive_10449	ncbi.assembly:GCF_000007705.1	GTDB	gtdb.genome:RS_GCF_000007705.1		Complete Genome	ASM770v1	NCBITaxon:243365	accession	kgmicrobe.strain:ATCC-12472	ATCC 12472	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10451	ncbi.assembly:GCA_001676875	BACDIVE	bacdive:10451	66792	contig	Chromobacterium subtsugae PRAA4-1	NCBITaxon:251747						
kgmicrobe.strain:bacdive_10452	ncbi.assembly:GCA_000711885	BACDIVE	bacdive:10452	67770	scaffold	Chromobacterium haemolyticum DSM 19808	NCBITaxon:1121283						
kgmicrobe.strain:bacdive_10452	ncbi.assembly:GCA_000711885.1	GOLD	gold:Ga0006687			Chromobacterium haemolyticum DSM 19808	NCBITaxon:1121283	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-19808	DSM 19808	ORGANISM CULTURE COLLECTION ID	gold:Go0013427	gold:Gp0013427
kgmicrobe.strain:bacdive_10452	ncbi.assembly:GCA_000711885.1	GOLD	gold:Ga0006687			Chromobacterium haemolyticum DSM 19808	NCBITaxon:1121283	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-19808	DSM 19808	ORGANISM STRAIN	gold:Go0013427	gold:Gp0013427
kgmicrobe.strain:bacdive_10452	ncbi.assembly:GCA_000711885.1	GTDB	gtdb.genome:RS_GCF_000711885.1		Scaffold	ASM71188v1	NCBITaxon:1121283	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-19808	DSM 19808	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10452	ncbi.assembly:GCF_000711885.1	GTDB	gtdb.genome:RS_GCF_000711885.1		Scaffold	ASM71188v1	NCBITaxon:1121283	accession	kgmicrobe.strain:DSM-19808	DSM 19808	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10453	ncbi.assembly:GCA_021129195	BACDIVE	bacdive:10453	66792	scaffold	Chromobacterium aquaticum DSM 19852	NCBITaxon:467180						
kgmicrobe.strain:bacdive_10453	ncbi.assembly:GCA_021129195.1	GOLD	gold:Ga0559511			Chromobacterium aquaticum DSM 19852	NCBITaxon:467180	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-19852	DSM 19852	ORGANISM CULTURE COLLECTION ID	gold:Go0600375	gold:Gp0651477
kgmicrobe.strain:bacdive_10453	ncbi.assembly:GCA_021129195.1	GOLD	gold:Ga0559511			Chromobacterium aquaticum DSM 19852	NCBITaxon:467180	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-19852	DSM 19852	ORGANISM STRAIN	gold:Go0600375	gold:Gp0651477
kgmicrobe.strain:bacdive_10453	ncbi.assembly:GCA_021129195.1	GTDB	gtdb.genome:RS_GCF_021129195.1		Scaffold	ASM2112919v1	NCBITaxon:467180	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-19852	DSM 19852	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10453	ncbi.assembly:GCA_042654285.1	GTDB	gtdb.genome:RS_GCF_042654285.1		Scaffold	ASM4265428v1	NCBITaxon:467180	ncbi_genbank_assembly_accession	kgmicrobe.strain:CCUG-55175	CCUG 55175	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10453	ncbi.assembly:GCF_021129195.1	GTDB	gtdb.genome:RS_GCF_021129195.1		Scaffold	ASM2112919v1	NCBITaxon:467180	accession	kgmicrobe.strain:DSM-19852	DSM 19852	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10453	ncbi.assembly:GCF_042654285.1	GTDB	gtdb.genome:RS_GCF_042654285.1		Scaffold	ASM4265428v1	NCBITaxon:467180	accession	kgmicrobe.strain:CCUG-55175	CCUG 55175	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10454	ncbi.assembly:GCA_021129175	BACDIVE	bacdive:10454	66792	scaffold	Chromobacterium piscinae DSM 23278	NCBITaxon:686831						
kgmicrobe.strain:bacdive_10454	ncbi.assembly:GCA_021129175.1	GOLD	gold:Ga0559510			Chromobacterium piscinae DSM 23278	NCBITaxon:686831	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-23278	DSM 23278	ORGANISM CULTURE COLLECTION ID	gold:Go0612524	gold:Gp0651476
kgmicrobe.strain:bacdive_10454	ncbi.assembly:GCA_021129175.1	GOLD	gold:Ga0559510			Chromobacterium piscinae DSM 23278	NCBITaxon:686831	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-23278	DSM 23278	ORGANISM STRAIN	gold:Go0612524	gold:Gp0651476
kgmicrobe.strain:bacdive_10454	ncbi.assembly:GCA_021129175.1	GTDB	gtdb.genome:RS_GCF_021129175.1		Scaffold	ASM2112917v1	NCBITaxon:686831	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-23278	DSM 23278	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10454	ncbi.assembly:GCA_042430095.1	GOLD	gold:Ga0689242			Chromobacterium piscinae CCM 3329	NCBITaxon:686831	AP GENBANK.assemblyAccession	kgmicrobe.strain:CCM-3329	CCM 3329	ORGANISM CULTURE COLLECTION ID	gold:Go0612525	gold:Gp0880546
kgmicrobe.strain:bacdive_10454	ncbi.assembly:GCA_042430095.1	GOLD	gold:Ga0689242			Chromobacterium piscinae CCM 3329	NCBITaxon:686831	AP GENBANK.assemblyAccession	kgmicrobe.strain:CCM-3329	CCM 3329	ORGANISM STRAIN	gold:Go0612525	gold:Gp0880546
kgmicrobe.strain:bacdive_10454	ncbi.assembly:GCA_042430095.1	GTDB	gtdb.genome:RS_GCF_042430095.1		Contig	ASM4243009v1	NCBITaxon:686831	ncbi_genbank_assembly_accession	kgmicrobe.strain:CCM-3329	CCM 3329	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10454	ncbi.assembly:GCA_042646545.1	GTDB	gtdb.genome:RS_GCF_042646545.1		Contig	ASM4264654v1	NCBITaxon:686831	ncbi_genbank_assembly_accession	kgmicrobe.strain:CCM-3329	CCM 3329	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10454	ncbi.assembly:GCF_021129175.1	GTDB	gtdb.genome:RS_GCF_021129175.1		Scaffold	ASM2112917v1	NCBITaxon:686831	accession	kgmicrobe.strain:DSM-23278	DSM 23278	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10454	ncbi.assembly:GCF_042430095.1	GTDB	gtdb.genome:RS_GCF_042430095.1		Contig	ASM4243009v1	NCBITaxon:686831	accession	kgmicrobe.strain:CCM-3329	CCM 3329	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10454	ncbi.assembly:GCF_042646545.1	GTDB	gtdb.genome:RS_GCF_042646545.1		Contig	ASM4264654v1	NCBITaxon:686831	accession	kgmicrobe.strain:CCM-3329	CCM 3329	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10455	ncbi.assembly:GCA_001953795	BACDIVE	bacdive:10455	66792	contig	Chromobacterium violaceum LMG 3953	NCBITaxon:536						
kgmicrobe.strain:bacdive_10455	ncbi.assembly:GCA_001953795.1	GOLD	gold:Ga0339221			Chromobacterium pseudoviolaceum LMG 3953	NCBITaxon:536	AP GENBANK.assemblyAccession	kgmicrobe.strain:LMG-3953	LMG 3953	ORGANISM CULTURE COLLECTION ID	gold:Go0031960	gold:Gp0371533
kgmicrobe.strain:bacdive_10455	ncbi.assembly:GCA_001953795.1	GOLD	gold:Ga0339221			Chromobacterium pseudoviolaceum LMG 3953	NCBITaxon:536	AP GENBANK.assemblyAccession	kgmicrobe.strain:LMG-3953	LMG 3953	ORGANISM STRAIN	gold:Go0031960	gold:Gp0371533
kgmicrobe.strain:bacdive_10455	ncbi.assembly:GCA_001953795.1	GTDB	gtdb.genome:RS_GCF_001953795.1		Contig	ASM195379v1	NCBITaxon:536	ncbi_genbank_assembly_accession	kgmicrobe.strain:LMG-3953	LMG 3953	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10455	ncbi.assembly:GCA_042430085.1	GTDB	gtdb.genome:RS_GCF_042430085.1		Scaffold	ASM4243008v1	NCBITaxon:536	ncbi_genbank_assembly_accession	kgmicrobe.strain:CCM-2076	CCM 2076	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10455	ncbi.assembly:GCA_900459005.1	GOLD	gold:Ga0351776			Streptococcus agalactiae NCTC 8182	NCBITaxon:1311	AP GENBANK.assemblyAccession	kgmicrobe.strain:NCTC-8182	NCTC 8182	ORGANISM CULTURE COLLECTION ID	gold:Go0170182	gold:Gp0384222
kgmicrobe.strain:bacdive_10455	ncbi.assembly:GCA_900459005.1	GOLD	gold:Ga0351776			Streptococcus agalactiae NCTC 8182	NCBITaxon:1311	AP GENBANK.assemblyAccession	kgmicrobe.strain:NCTC-8182	NCTC 8182	ORGANISM STRAIN	gold:Go0170182	gold:Gp0384222
kgmicrobe.strain:bacdive_10455	ncbi.assembly:GCF_001953795.1	GTDB	gtdb.genome:RS_GCF_001953795.1		Contig	ASM195379v1	NCBITaxon:536	accession	kgmicrobe.strain:LMG-3953	LMG 3953	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10455	ncbi.assembly:GCF_042430085.1	GTDB	gtdb.genome:RS_GCF_042430085.1		Scaffold	ASM4243008v1	NCBITaxon:536	accession	kgmicrobe.strain:CCM-2076	CCM 2076	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10456	ncbi.assembly:GCA_000620925	BACDIVE	bacdive:10456	67770	scaffold	Conchiformibius steedae DSM 2580	NCBITaxon:1121352						
kgmicrobe.strain:bacdive_10456	ncbi.assembly:GCA_000620925.1	GOLD	gold:Ga0002088			Conchiformibius steedae DSM 2580	NCBITaxon:1121352	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-2580	DSM 2580	ORGANISM CULTURE COLLECTION ID	gold:Go0013685	gold:Gp0013685
kgmicrobe.strain:bacdive_10456	ncbi.assembly:GCA_000620925.1	GOLD	gold:Ga0002088			Conchiformibius steedae DSM 2580	NCBITaxon:1121352	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-2580	DSM 2580	ORGANISM STRAIN	gold:Go0013685	gold:Gp0013685
kgmicrobe.strain:bacdive_10456	ncbi.assembly:GCA_000620925.1	GTDB	gtdb.genome:RS_GCF_000620925.1		Scaffold	ASM62092v1	NCBITaxon:1121352	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-2580	DSM 2580	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10456	ncbi.assembly:GCA_014054725	BACDIVE	bacdive:10456	66792	complete	Conchiformibius steedae DSM 2580	NCBITaxon:153493						
kgmicrobe.strain:bacdive_10456	ncbi.assembly:GCA_014054725.1	GOLD	gold:Ga0560042			Conchiformibius steedae DSM 2580	NCBITaxon:1121352	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-2580	DSM 2580	ORGANISM CULTURE COLLECTION ID	gold:Go0013685	gold:Gp0656309
kgmicrobe.strain:bacdive_10456	ncbi.assembly:GCA_014054725.1	GOLD	gold:Ga0560042			Conchiformibius steedae DSM 2580	NCBITaxon:1121352	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-2580	DSM 2580	ORGANISM STRAIN	gold:Go0013685	gold:Gp0656309
kgmicrobe.strain:bacdive_10456	ncbi.assembly:GCA_014054725.1	GTDB	gtdb.genome:RS_GCF_014054725.1		Complete Genome	ASM1405472v1	NCBITaxon:153493	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-2580	DSM 2580	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10456	ncbi.assembly:GCA_023547005	BACDIVE	bacdive:10456	66792	complete	Conchiformibius steedae DSM 2580	NCBITaxon:1121352						
kgmicrobe.strain:bacdive_10456	ncbi.assembly:GCA_023547005.1	GOLD	gold:Ga0667982			Conchiformibius steedae DSM 2580	NCBITaxon:1121352	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-2580	DSM 2580	ORGANISM CULTURE COLLECTION ID	gold:Go0013685	gold:Gp0818686
kgmicrobe.strain:bacdive_10456	ncbi.assembly:GCA_023547005.1	GOLD	gold:Ga0667982			Conchiformibius steedae DSM 2580	NCBITaxon:1121352	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-2580	DSM 2580	ORGANISM STRAIN	gold:Go0013685	gold:Gp0818686
kgmicrobe.strain:bacdive_10456	ncbi.assembly:GCA_023547005.1	GTDB	gtdb.genome:RS_GCF_023547005.1		Complete Genome	ASM2354700v1	NCBITaxon:1121352	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-2580	DSM 2580	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10456	ncbi.assembly:GCF_000620925.1	GTDB	gtdb.genome:RS_GCF_000620925.1		Scaffold	ASM62092v1	NCBITaxon:1121352	accession	kgmicrobe.strain:DSM-2580	DSM 2580	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10456	ncbi.assembly:GCF_014054725.1	GTDB	gtdb.genome:RS_GCF_014054725.1		Complete Genome	ASM1405472v1	NCBITaxon:153493	accession	kgmicrobe.strain:DSM-2580	DSM 2580	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10456	ncbi.assembly:GCF_023547005.1	GTDB	gtdb.genome:RS_GCF_023547005.1		Complete Genome	ASM2354700v1	NCBITaxon:1121352	accession	kgmicrobe.strain:DSM-2580	DSM 2580	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_10457	ncbi.assembly:GCA_000428785	BACDIVE	bacdive:10457	67770	scaffold	Conchiformibius kuhniae DSM 17694	NCBITaxon:1121351						
