lpsn_id	name	rank	authority	url	deprecated	status	validly_published	legitimate	is_correct_name	parent_lpsn_id	ncbitaxon_ids	gtdb_ids	type_strain_ids	synonym_of	publications	sequence_accessions
lpsn:62428	Limibacterium fermenti	SPECIES	Gu et al. 2025	https://lpsn.dsmz.de/species/limibacterium-fermenti	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:62420	NCBITaxon:3229863	GTDB:s__Limibacterium_fermenti	kgmicrobe.strain:KCTC-25756		PMID:40048609|doi:10.1099/ijsem.0.006702|doi:10.1099/ijsem.0.006765	INSDC:PP499052
lpsn:62429	Pseudarthrobacter naphthalenicus	SPECIES	Liu et al. 2025	https://lpsn.dsmz.de/species/pseudarthrobacter-naphthalenicus	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:518964	NCBITaxon:3031328		kgmicrobe.strain:JCM-36482		PMID:40048583|doi:10.1099/ijsem.0.006698|doi:10.1099/ijsem.0.006765	INSDC:OP493229
lpsn:62431	Terripilifer ovatus	SPECIES	Liu et al. 2025	https://lpsn.dsmz.de/species/terripilifer-ovatus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:62421	NCBITaxon:3032367	GTDB:s__Terripilifer_ovatus	kgmicrobe.strain:JCM-36465		PMID:40048583|doi:10.1099/ijsem.0.006698|doi:10.1099/ijsem.0.006765	INSDC:OQ543116
lpsn:62441	Tabrizicola caldifontis	SPECIES	Habib et al. 2025	https://lpsn.dsmz.de/species/tabrizicola-caldifontis	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:518508	NCBITaxon:2528036	GTDB:s__Tabrizicola_caldifontis	kgmicrobe.strain:KCTC-52713		PMID:40050427|doi:10.1007/s00284-025-04156-7|doi:10.1099/ijsem.0.006863	INSDC:MN263258
lpsn:62486	Microbacterium bandirmense	SPECIES	Saticioglu et al. 2025	https://lpsn.dsmz.de/species/microbacterium-bandirmense	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516080	NCBITaxon:3122050	GTDB:s__Microbacterium_bandirmense	kgmicrobe.strain:DSM-117210|kgmicrobe.strain:LMG-33295		PMID:40054329|doi:10.1016/j.syapm.2025.126600|doi:10.1099/ijsem.0.006801	INSDC:PQ303611
lpsn:62487	Microbacterium istanbulense	SPECIES	Saticioglu et al. 2025	https://lpsn.dsmz.de/species/microbacterium-istanbulense	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516080	NCBITaxon:3122049	GTDB:s__Microbacterium_istanbulense	kgmicrobe.strain:DSM-117065|kgmicrobe.strain:LMG-33297		PMID:40054329|doi:10.1016/j.syapm.2025.126600|doi:10.1099/ijsem.0.006801	INSDC:PQ303610
lpsn:62488	Microbacterium marmarense	SPECIES	Saticioglu et al. 2025	https://lpsn.dsmz.de/species/microbacterium-marmarense	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516080	NCBITaxon:3122051	GTDB:s__Microbacterium_marmarense	kgmicrobe.strain:DSM-117066|kgmicrobe.strain:LMG-33293		PMID:40054329|doi:10.1016/j.syapm.2025.126600|doi:10.1099/ijsem.0.006801	INSDC:PQ303612
lpsn:62531	Dechloromonas aquae	SPECIES	Wei et al. 2025	https://lpsn.dsmz.de/species/dechloromonas-aquae	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:515474	NCBITaxon:2664436		kgmicrobe.strain:KCTC-72749		PMID:40063307|doi:10.1007/s00284-025-04142-z|doi:10.1099/ijsem.0.006801	INSDC:MN640570
lpsn:62547	Polaribacter uvawellassae	SPECIES	Wanasinghe et al. 2025	https://lpsn.dsmz.de/species/polaribacter-uvawellassae	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516366	NCBITaxon:3133495	GTDB:s__Polaribacter_uvawellassae	kgmicrobe.strain:KCTC-102289		PMID:40069428|doi:10.1007/s00284-025-04166-5|doi:10.1099/ijsem.0.006801	INSDC:PP501294
lpsn:62552	Cupriavidus phytorum	SPECIES	Chávez-Ramírez et al. 2025	https://lpsn.dsmz.de/species/cupriavidus-phytorum	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:515448	NCBITaxon:3024399	GTDB:s__Cupriavidus_phytorum	kgmicrobe.strain:ATCC-TSD-312		PMID:40072907|doi:10.1099/ijsem.0.006709|doi:10.1099/ijsem.0.006765	INSDC:OQ357632
lpsn:62553	Cytobacillus mangrovibacter	SPECIES	Shi et al. 2025	https://lpsn.dsmz.de/species/cytobacillus-mangrovibacter	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:4937	NCBITaxon:3299024	GTDB:s__Cytobacillus_mangrovibacter	kgmicrobe.strain:JCM-35618		PMID:40069467|doi:10.1007/s00284-025-04161-w|doi:10.1099/ijsem.0.006863	INSDC:PQ459563
lpsn:62554	Cytobacillus spartinae	SPECIES	Shi et al. 2025	https://lpsn.dsmz.de/species/cytobacillus-spartinae	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:4937	NCBITaxon:3299023		kgmicrobe.strain:JCM-35621		PMID:40069467|doi:10.1007/s00284-025-04161-w|doi:10.1099/ijsem.0.006863	INSDC:OR195757
lpsn:62556	Macrococcus psychrotolerans	SPECIES	Mašlaňová et al. 2025	https://lpsn.dsmz.de/species/macrococcus-psychrotolerans	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:515988	NCBITaxon:3039389		kgmicrobe.strain:DSM-111350		PMID:40066988|doi:10.1099/ijsem.0.006863|doi:10.1128/aem.01652-24	INSDC:PP341307
lpsn:62557	Microbacterium candidum	SPECIES	Wen et al. 2025	https://lpsn.dsmz.de/species/microbacterium-candidum	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516080	NCBITaxon:3041922	GTDB:s__Microbacterium_candidum	kgmicrobe.strain:JCM-36480		PMID:40063666|doi:10.1099/ijsem.0.006715|doi:10.1099/ijsem.0.006765	INSDC:OQ857408
lpsn:62558	Microbacterium capsulatum	SPECIES	Wen et al. 2025	https://lpsn.dsmz.de/species/microbacterium-capsulatum	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516080	NCBITaxon:3041921	GTDB:s__Microbacterium_capsulatum	kgmicrobe.strain:JCM-36481		PMID:40063666|doi:10.1099/ijsem.0.006715|doi:10.1099/ijsem.0.006765	INSDC:OQ857406
lpsn:62559	Novosphingobium kalidii	SPECIES	Sun et al. 2025	https://lpsn.dsmz.de/species/novosphingobium-kalidii	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516188	NCBITaxon:3230299	GTDB:s__Novosphingobium_kalidii	kgmicrobe.strain:KCTC-8107		PMID:40063669|doi:10.1099/ijsem.0.006710|doi:10.1099/ijsem.0.006765	INSDC:PP972320
lpsn:62560	Novosphingobium rhizovicinum	SPECIES	Sun et al. 2025	https://lpsn.dsmz.de/species/novosphingobium-rhizovicinum	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516188	NCBITaxon:3228928	GTDB:s__Novosphingobium_rhizovicinum	kgmicrobe.strain:KCTC-8106		PMID:40063669|doi:10.1099/ijsem.0.006710|doi:10.1099/ijsem.0.006765	INSDC:PP972302
lpsn:62561	Pelomonas baiyunensis	SPECIES	Lu et al. 2025	https://lpsn.dsmz.de/species/pelomonas-baiyunensis	0	legitimate=True; validly published under the ICNP; orphaned species	1	1	0	lpsn:516281	NCBITaxon:3299026	GTDB:s__Pelomonas_baiyunensis	kgmicrobe.strain:KCTC-8151		PMID:40063664|doi:10.1099/ijsem.0.006707|doi:10.1099/ijsem.0.006765	INSDC:PQ192167
lpsn:62562	Pelomonas candidula	SPECIES	Lu et al. 2025	https://lpsn.dsmz.de/species/pelomonas-candidula	0	legitimate=True; validly published under the ICNP; orphaned species	1	1	0	lpsn:516281	NCBITaxon:3299025	GTDB:s__Pelomonas_candidula	kgmicrobe.strain:KCTC-8152		PMID:40063664|doi:10.1099/ijsem.0.006707|doi:10.1099/ijsem.0.006765	INSDC:PQ192166
lpsn:62563	Pelomonas dachongensis	SPECIES	Lu et al. 2025	https://lpsn.dsmz.de/species/pelomonas-dachongensis	0	legitimate=True; validly published under the ICNP; orphaned species	1	1	0	lpsn:516281	NCBITaxon:3299029	GTDB:s__Pelomonas_dachongensis	kgmicrobe.strain:KCTC-8148		PMID:40063664|doi:10.1099/ijsem.0.006707|doi:10.1099/ijsem.0.006765	INSDC:PQ192170
lpsn:62564	Pelomonas lactea	SPECIES	Lu et al. 2025	https://lpsn.dsmz.de/species/pelomonas-lactea	0	legitimate=True; validly published under the ICNP; orphaned species	1	1	0	lpsn:516281	NCBITaxon:3299030	GTDB:s__Pelomonas_lactea	kgmicrobe.strain:KCTC-8147		PMID:40063664|doi:10.1099/ijsem.0.006707|doi:10.1099/ijsem.0.006765	INSDC:PQ192171
lpsn:62565	Pelomonas margarita	SPECIES	Lu et al. 2025	https://lpsn.dsmz.de/species/pelomonas-margarita	0	legitimate=True; validly published under the ICNP; orphaned species	1	1	0	lpsn:516281	NCBITaxon:3299031	GTDB:s__Pelomonas_margarita	kgmicrobe.strain:KCTC-8146		PMID:40063664|doi:10.1099/ijsem.0.006707|doi:10.1099/ijsem.0.006765	INSDC:PQ192172
lpsn:62566	Pelomonas nitida	SPECIES	Lu et al. 2025	https://lpsn.dsmz.de/species/pelomonas-nitida	0	legitimate=True; validly published under the ICNP; orphaned species	1	1	0	lpsn:516281	NCBITaxon:3299027	GTDB:s__Pelomonas_nitida	kgmicrobe.strain:KCTC-8150		PMID:40063664|doi:10.1099/ijsem.0.006707|doi:10.1099/ijsem.0.006765	INSDC:PQ192168
lpsn:62567	Pelomonas parva	SPECIES	Lu et al. 2025	https://lpsn.dsmz.de/species/pelomonas-parva	0	legitimate=True; validly published under the ICNP; orphaned species	1	1	0	lpsn:516281	NCBITaxon:3299032	GTDB:s__Pelomonas_parva	kgmicrobe.strain:KCTC-8301		PMID:40063664|doi:10.1099/ijsem.0.006707|doi:10.1099/ijsem.0.006765	INSDC:PQ192173
lpsn:62569	Rhodococcus parequi	SPECIES	Vázquez-Boland et al. 2025	https://lpsn.dsmz.de/species/rhodococcus-parequi	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516476	NCBITaxon:3137122		kgmicrobe.strain:NCTC-14987		PMID:40063668|doi:10.1099/ijsem.0.006679|doi:10.1099/ijsem.0.006765	INSDC:PQ043279
lpsn:62570	Roseateles rivi	SPECIES	Lu et al. 2025	https://lpsn.dsmz.de/species/roseateles-rivi	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516494	NCBITaxon:3299028	GTDB:s__Roseateles_rivi	kgmicrobe.strain:KCTC-8149		PMID:40063664|doi:10.1099/ijsem.0.006707|doi:10.1099/ijsem.0.006765	INSDC:PQ192169
lpsn:62571	Sulfitobacter sediminis	SPECIES	Jayan et al. 2025	https://lpsn.dsmz.de/species/sulfitobacter-sediminis	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516704	NCBITaxon:3234186	GTDB:s__Sulfitobacter_sediminis	kgmicrobe.strain:JCM-37145|kgmicrobe.strain:KCTC-8634		PMID:40072908|doi:10.1099/ijsem.0.006705|doi:10.1099/ijsem.0.006765	
lpsn:62572	Ureaplasma ceti	SPECIES	Segawa et al. 2025	https://lpsn.dsmz.de/species/ureaplasma-ceti	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:517383	NCBITaxon:3119530	GTDB:s__Ureaplasma_ceti	kgmicrobe.strain:DSM-116106|kgmicrobe.strain:JCM-39153		PMID:40067348|doi:10.1099/ijsem.0.006712|doi:10.1099/ijsem.0.006765	INSDC:LC794801
lpsn:62573	Xanthomonas bundabergensis	SPECIES	McKnight et al. 2025	https://lpsn.dsmz.de/species/xanthomonas-bundabergensis	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516930	NCBITaxon:3160842				PMID:40063667|doi:10.1099/ijsem.0.006686|doi:10.1099/ijsem.0.006765	INSDC:PQ218806
lpsn:62578	Xanthomonas medicagonis	SPECIES	McKnight et al. 2025	https://lpsn.dsmz.de/species/xanthomonas-medicagonis	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516930	NCBITaxon:3160841				PMID:40063667|doi:10.1099/ijsem.0.006686|doi:10.1099/ijsem.0.006765	INSDC:PQ218805
lpsn:62579	Xanthomonas tesorieronis	SPECIES	McKnight et al. 2025	https://lpsn.dsmz.de/species/xanthomonas-tesorieronis	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516930	NCBITaxon:3160839				PMID:40063667|doi:10.1099/ijsem.0.006686|doi:10.1099/ijsem.0.006765	INSDC:PQ218803
lpsn:62713	Kinneretia aquae	SPECIES	(Woo et al. 2024) Lu et al. 2025	https://lpsn.dsmz.de/species/kinneretia-aquae	1	legitimate=True; validly published under the ICNP; synonym	1	1	0	lpsn:517965				lpsn:49505	PMID:40063664|doi:10.1099/ijsem.0.006707|doi:10.1099/ijsem.0.006765	INSDC:OP341190
lpsn:62714	Kinneretia sediminis	SPECIES	(Jung et al. 2024) Lu et al. 2025	https://lpsn.dsmz.de/species/kinneretia-sediminis	1	legitimate=True; validly published under the ICNP; synonym	1	1	0	lpsn:517965			kgmicrobe.strain:JCM-34541	lpsn:47872	PMID:40063664|doi:10.1099/ijsem.0.006707|doi:10.1099/ijsem.0.006765	INSDC:OQ678081
lpsn:62715	Kinneretia subflava	SPECIES	(Woo et al. 2024) Lu et al. 2025	https://lpsn.dsmz.de/species/kinneretia-subflava	1	legitimate=True; validly published under the ICNP; synonym	1	1	0	lpsn:517965				lpsn:49506	PMID:40063664|doi:10.1099/ijsem.0.006707|doi:10.1099/ijsem.0.006765	INSDC:OQ799017
lpsn:62716	Kinneretia violae	SPECIES	(Woo et al. 2024) Lu et al. 2025	https://lpsn.dsmz.de/species/kinneretia-violae	1	legitimate=True; validly published under the ICNP; synonym	1	1	0	lpsn:517965				lpsn:49507	PMID:40063664|doi:10.1099/ijsem.0.006707|doi:10.1099/ijsem.0.006765	INSDC:OQ799020
lpsn:62718	Pelomonas caseinilytica	SPECIES	(So et al. 2025) Lu et al. 2025	https://lpsn.dsmz.de/species/pelomonas-caseinilytica	1	legitimate=True; validly published under the ICNP; synonym	1	1	0	lpsn:516281	NCBITaxon:2906763	GTDB:s__Pelomonas_caseinilytica		lpsn:65741	PMID:40063664|doi:10.1099/ijsem.0.006707|doi:10.1099/ijsem.0.006765	INSDC:OK067412
lpsn:62719	Pelomonas cellulosilytica	SPECIES	(So et al. 2025) Lu et al. 2025	https://lpsn.dsmz.de/species/pelomonas-cellulosilytica	1	legitimate=True; validly published under the ICNP; synonym	1	1	0	lpsn:516281	NCBITaxon:2906762	GTDB:s__Pelomonas_cellulosilytica		lpsn:65742	PMID:40063664|doi:10.1099/ijsem.0.006707|doi:10.1099/ijsem.0.006765	INSDC:OK067405
lpsn:62720	Spongiibacter salexigens	SPECIES	(Urios et al. 2008) Flores-Félix et al. 2026	https://lpsn.dsmz.de/species/spongiibacter-salexigens	1	legitimate=True; validly published under the ICNP; synonym	1	1	0	lpsn:517767			kgmicrobe.strain:CIP-109757|kgmicrobe.strain:DSM-19753	lpsn:787232	PMID:40044097|doi:10.1016/j.ympev.2025.108321|doi:10.1099/ijsem.0.007052	INSDC:AY576729
lpsn:62781	Paenibacillus campi	SPECIES	Yao et al. 2025	https://lpsn.dsmz.de/species/paenibacillus-campi	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516243	NCBITaxon:3106031		kgmicrobe.strain:JCM-36670|kgmicrobe.strain:KCTC-43677		PMID:40067349|doi:10.1099/ijsem.0.006708|doi:10.1099/ijsem.0.006765	INSDC:PP711263
lpsn:62796	Algirhabdus	GENUS	Nedashkovskaya et al. 2025	https://lpsn.dsmz.de/genus/algirhabdus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:3412738	GTDB:g__Algirhabdus			PMID:40141677|doi:10.1099/ijsem.0.006801|doi:10.3390/life15030331	
lpsn:62797	Algirhabdus cladophorae	SPECIES	Nedashkovskaya et al. 2025	https://lpsn.dsmz.de/species/algirhabdus-cladophorae	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:62796	NCBITaxon:3377108	GTDB:s__Algirhabdus_cladophorae	kgmicrobe.strain:KCTC-72606		PMID:40141677|doi:10.1099/ijsem.0.006801|doi:10.3390/life15030331	INSDC:PQ521906
lpsn:62803	Qipengyuania profunda	SPECIES	Lee et al. 2025	https://lpsn.dsmz.de/species/qipengyuania-profunda	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:518809	NCBITaxon:3113984	GTDB:s__Qipengyuania_profunda	kgmicrobe.strain:JCM-36585		PMID:40095852|doi:10.1099/ijsem.0.006713|doi:10.1099/ijsem.0.006765	INSDC:OR569168
lpsn:62804	Thioclava kandeliae	SPECIES	Mou et al. 2025	https://lpsn.dsmz.de/species/thioclava-kandeliae	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516822	NCBITaxon:3070818	GTDB:s__Thioclava_kandeliae	kgmicrobe.strain:KCTC-32191		PMID:40097848|doi:10.1007/s00284-025-04126-z|doi:10.1099/ijsem.0.006863	INSDC:OR470655
lpsn:62830	Kitasatospora camelliae	SPECIES	Li et al. 2025	https://lpsn.dsmz.de/species/kitasatospora-camelliae	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:515888	NCBITaxon:3156397	GTDB:s__Kitasatospora_camelliae	kgmicrobe.strain:JCM-37022		PMID:40100696|doi:10.1099/ijsem.0.006717|doi:10.1099/ijsem.0.006765	INSDC:PQ097302
lpsn:62831	Meridianimarinicoccus marinus	SPECIES	Kang et al. 2025	https://lpsn.dsmz.de/species/meridianimarinicoccus-marinus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:521506	NCBITaxon:3231483	GTDB:s__Meridianimarinicoccus_marinus	kgmicrobe.strain:JCM-37289|kgmicrobe.strain:KCTC-8650		PMID:40095045|doi:10.1007/s00284-025-04159-4|doi:10.1099/ijsem.0.006863	INSDC:PP621474
lpsn:62832	Mycobacterium servetii	SPECIES	Tristancho-Baró et al. 2025	https://lpsn.dsmz.de/species/mycobacterium-servetii	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516137	NCBITaxon:3237418	GTDB:s__Mycobacterium_servetii	kgmicrobe.strain:DSM-118141		PMID:40106362|doi:10.1099/ijsem.0.006727|doi:10.1099/ijsem.0.006765	INSDC:PQ350267
lpsn:62833	Streptomyces okerensis	SPECIES	Nouioui et al. 2025	https://lpsn.dsmz.de/species/streptomyces-okerensis	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:517119	NCBITaxon:3344655	GTDB:s__Streptomyces_okerensis	kgmicrobe.strain:DSM-116494|kgmicrobe.strain:KCTC-59408		PMID:40085491|doi:10.1099/ijsem.0.006716|doi:10.1099/ijsem.0.006765	INSDC:PQ657469
lpsn:62834	Streptomyces solicamelliae	SPECIES	Zheng et al. 2025	https://lpsn.dsmz.de/species/streptomyces-solicamelliae	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:517119	NCBITaxon:3231716	GTDB:s__Streptomyces_solicamelliae	kgmicrobe.strain:JCM-37293		PMID:40100705|doi:10.1099/ijsem.0.006714|doi:10.1099/ijsem.0.006765	INSDC:PQ097273
lpsn:62835	Streptomyces solicathayae	SPECIES	Zheng et al. 2025	https://lpsn.dsmz.de/species/streptomyces-solicathayae	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:517119	NCBITaxon:3081768	GTDB:s__Streptomyces_solicathayae	kgmicrobe.strain:JCM-36737		PMID:40100705|doi:10.1099/ijsem.0.006714|doi:10.1099/ijsem.0.006765	INSDC:PP858082
lpsn:62836	Streptomyces stoeckheimensis	SPECIES	Nouioui et al. 2025	https://lpsn.dsmz.de/species/streptomyces-stoeckheimensis	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:517119	NCBITaxon:3344656	GTDB:s__Streptomyces_stoeckheimensis	kgmicrobe.strain:DSM-116496|kgmicrobe.strain:KCTC-59410		PMID:40085491|doi:10.1099/ijsem.0.006716|doi:10.1099/ijsem.0.006765	INSDC:PQ657470
lpsn:62839	Buchananella felis	SPECIES	Feyer et al. 2025	https://lpsn.dsmz.de/species/buchananella-felis	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:520429	NCBITaxon:3231492	GTDB:s__Buchananella_felis	kgmicrobe.strain:DSM-117562		PMID:40111402|doi:10.1099/ijsem.0.006723|doi:10.1099/ijsem.0.006765	INSDC:PQ082871
lpsn:62840	Fructilactobacillus frigidiflavus	SPECIES	Pham and Gänzle 2025	https://lpsn.dsmz.de/species/fructilactobacillus-frigidiflavus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:10540	NCBITaxon:3242688	GTDB:s__Fructilactobacillus_frigidiflavus	kgmicrobe.strain:DSM-118650|kgmicrobe.strain:LMG-33758		PMID:40111394|doi:10.1099/ijsem.0.006726|doi:10.1099/ijsem.0.006765	INSDC:PQ374218
lpsn:62841	Levilactobacillus lettrarii	SPECIES	Pham and Gänzle 2025	https://lpsn.dsmz.de/species/levilactobacillus-lettrarii	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:9197	NCBITaxon:3242689		kgmicrobe.strain:DSM-118651|kgmicrobe.strain:LMG-33759		PMID:40111394|doi:10.1099/ijsem.0.006726|doi:10.1099/ijsem.0.006765	INSDC:PQ374219
lpsn:64133	Acinetobacter chenhuanii	SPECIES	He et al. 2025	https://lpsn.dsmz.de/species/acinetobacter-chenhuanii	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:515021	NCBITaxon:3157354		kgmicrobe.strain:KCTC-8531		PMID:40382243|doi:10.1016/j.envint.2025.109531|doi:10.1099/ijsem.0.006863	INSDC:CP157428
lpsn:64134	Acinetobacter yuyunsongii	SPECIES	He et al. 2025	https://lpsn.dsmz.de/species/acinetobacter-yuyunsongii	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:515021	NCBITaxon:3157368		kgmicrobe.strain:KCTC-8532		PMID:40382243|doi:10.1016/j.envint.2025.109531|doi:10.1099/ijsem.0.006863	INSDC:CP157435
lpsn:64138	Rarispira	GENUS	Podosokorskaya et al. 2025	https://lpsn.dsmz.de/genus/rarispira	0	legitimate=True; validly published under the ICNP; correct name	1	1	1		NCBITaxon:3409820	GTDB:g__Rarispira			PMID:40132362|doi:10.1016/j.syapm.2025.126604|doi:10.1099/ijsem.0.006801	
lpsn:64139	Winmispira	GENUS	Podosokorskaya et al. 2025	https://lpsn.dsmz.de/genus/winmispira	1	legitimate=True; validly published under the ICNP; synonym	1	1	0		NCBITaxon:3457169	GTDB:g__Winmispira		lpsn:516636	PMID:40132362|doi:10.1016/j.syapm.2025.126604|doi:10.1099/ijsem.0.006801	
