old_taxon_id	current_taxon_id
NCBITaxon:514132	NCBITaxon:438149
NCBITaxon:514135	NCBITaxon:271607
NCBITaxon:514139	NCBITaxon:271609
NCBITaxon:514140	NCBITaxon:271612
NCBITaxon:514167	NCBITaxon:345298
NCBITaxon:514168	NCBITaxon:438153
NCBITaxon:514173	NCBITaxon:438157
NCBITaxon:514174	NCBITaxon:395980
NCBITaxon:514178	NCBITaxon:438159
NCBITaxon:514179	NCBITaxon:437814
NCBITaxon:514180	NCBITaxon:438160
NCBITaxon:514211	NCBITaxon:271615
NCBITaxon:514217	NCBITaxon:438165
NCBITaxon:514218	NCBITaxon:393885
NCBITaxon:514229	NCBITaxon:466418
NCBITaxon:514234	NCBITaxon:437823
NCBITaxon:514237	NCBITaxon:357302
NCBITaxon:514253	NCBITaxon:321288
NCBITaxon:514254	NCBITaxon:321289
NCBITaxon:514255	NCBITaxon:293090
NCBITaxon:514256	NCBITaxon:518967
NCBITaxon:514257	NCBITaxon:321291
NCBITaxon:514284	NCBITaxon:751372
NCBITaxon:514338	NCBITaxon:487088
NCBITaxon:514371	NCBITaxon:432082
NCBITaxon:514387	NCBITaxon:1598930
NCBITaxon:514388	NCBITaxon:1598935
NCBITaxon:514408	NCBITaxon:506350
NCBITaxon:514414	NCBITaxon:271616
NCBITaxon:514424	NCBITaxon:428674
NCBITaxon:514436	NCBITaxon:432083
NCBITaxon:514449	NCBITaxon:1599046
NCBITaxon:514450	NCBITaxon:751463
NCBITaxon:514455	NCBITaxon:1599064
NCBITaxon:514456	NCBITaxon:1599077
NCBITaxon:514457	NCBITaxon:438178
NCBITaxon:514478	NCBITaxon:461761
NCBITaxon:5145	NCBITaxon:2587412
NCBITaxon:514512	NCBITaxon:271617
NCBITaxon:514545	NCBITaxon:437830
NCBITaxon:514546	NCBITaxon:437832
NCBITaxon:514549	NCBITaxon:438191
NCBITaxon:514556	NCBITaxon:437833
NCBITaxon:514562	NCBITaxon:438198
NCBITaxon:514563	NCBITaxon:438199
NCBITaxon:514564	NCBITaxon:438200
NCBITaxon:514567	NCBITaxon:438202
NCBITaxon:514572	NCBITaxon:395982
NCBITaxon:514574	NCBITaxon:438208
NCBITaxon:514578	NCBITaxon:393889
NCBITaxon:514593	NCBITaxon:518958
NCBITaxon:51462	NCBITaxon:4678
NCBITaxon:51463	NCBITaxon:105310
NCBITaxon:514632	NCBITaxon:319113
NCBITaxon:514633	NCBITaxon:319110
NCBITaxon:514634	NCBITaxon:319132
NCBITaxon:514635	NCBITaxon:319130
NCBITaxon:514636	NCBITaxon:319129
NCBITaxon:514637	NCBITaxon:319127
NCBITaxon:514638	NCBITaxon:319123
NCBITaxon:514639	NCBITaxon:518974
NCBITaxon:514643	NCBITaxon:461763
NCBITaxon:514644	NCBITaxon:311609
NCBITaxon:514646	NCBITaxon:518981
NCBITaxon:514650	NCBITaxon:438216
NCBITaxon:514659	NCBITaxon:438219
NCBITaxon:514661	NCBITaxon:438221
NCBITaxon:514662	NCBITaxon:393890
NCBITaxon:51467	NCBITaxon:82047
NCBITaxon:51468	NCBITaxon:51456
NCBITaxon:514697	NCBITaxon:432086
NCBITaxon:514698	NCBITaxon:430288
NCBITaxon:514703	NCBITaxon:397719
NCBITaxon:514720	NCBITaxon:500948
NCBITaxon:514721	NCBITaxon:500976
NCBITaxon:514722	NCBITaxon:500964
NCBITaxon:514735	NCBITaxon:397725
NCBITaxon:514738	NCBITaxon:438225
NCBITaxon:514739	NCBITaxon:393891
NCBITaxon:514746	NCBITaxon:437843
NCBITaxon:514747	NCBITaxon:438227
NCBITaxon:514757	NCBITaxon:438233
NCBITaxon:514758	NCBITaxon:393892
NCBITaxon:514772	NCBITaxon:393894
NCBITaxon:514774	NCBITaxon:393895
NCBITaxon:514776	NCBITaxon:437845
NCBITaxon:514781	NCBITaxon:271606
NCBITaxon:514839	NCBITaxon:437850
NCBITaxon:514848	NCBITaxon:432089
NCBITaxon:514850	NCBITaxon:438257
NCBITaxon:51486	NCBITaxon:317029
NCBITaxon:514860	NCBITaxon:393897
NCBITaxon:514868	NCBITaxon:437853
NCBITaxon:514877	NCBITaxon:437855
NCBITaxon:514879	NCBITaxon:438266
NCBITaxon:514883	NCBITaxon:1599652
NCBITaxon:514903	NCBITaxon:438269
NCBITaxon:514912	NCBITaxon:438276
NCBITaxon:514914	NCBITaxon:393899
NCBITaxon:514917	NCBITaxon:464627
NCBITaxon:514923	NCBITaxon:432090
NCBITaxon:514925	NCBITaxon:518955
NCBITaxon:514926	NCBITaxon:432091
NCBITaxon:514928	NCBITaxon:438281
NCBITaxon:514930	NCBITaxon:393900
NCBITaxon:514935	NCBITaxon:393901
NCBITaxon:514936	NCBITaxon:395985
NCBITaxon:514944	NCBITaxon:438301
NCBITaxon:514995	NCBITaxon:454392
NCBITaxon:514999	NCBITaxon:513980
NCBITaxon:515	NCBITaxon:85698
NCBITaxon:515009	NCBITaxon:438308
NCBITaxon:515015	NCBITaxon:438310
NCBITaxon:515021	NCBITaxon:438312
NCBITaxon:515024	NCBITaxon:464632
NCBITaxon:515034	NCBITaxon:438321
NCBITaxon:515036	NCBITaxon:464636
NCBITaxon:515039	NCBITaxon:438327
NCBITaxon:515043	NCBITaxon:438332
NCBITaxon:515045	NCBITaxon:464637
NCBITaxon:515047	NCBITaxon:438333
NCBITaxon:515048	NCBITaxon:438334
NCBITaxon:515061	NCBITaxon:383308
NCBITaxon:515064	NCBITaxon:464639
NCBITaxon:515068	NCBITaxon:432092
NCBITaxon:515069	NCBITaxon:461769
NCBITaxon:51507	NCBITaxon:41218
NCBITaxon:515070	NCBITaxon:461770
NCBITaxon:515071	NCBITaxon:480022
NCBITaxon:515073	NCBITaxon:480023
NCBITaxon:515074	NCBITaxon:383292
NCBITaxon:515076	NCBITaxon:464640
NCBITaxon:515077	NCBITaxon:383197
NCBITaxon:515079	NCBITaxon:383293
NCBITaxon:515082	NCBITaxon:432093
NCBITaxon:515083	NCBITaxon:461773
NCBITaxon:515084	NCBITaxon:393902
NCBITaxon:515094	NCBITaxon:63106
NCBITaxon:515098	NCBITaxon:480024
NCBITaxon:515102	NCBITaxon:321295
NCBITaxon:515141	NCBITaxon:207255
NCBITaxon:515143	NCBITaxon:3070642
NCBITaxon:515151	NCBITaxon:696352
NCBITaxon:515152	NCBITaxon:696352
NCBITaxon:515153	NCBITaxon:696352
NCBITaxon:515154	NCBITaxon:696352
NCBITaxon:515156	NCBITaxon:358
NCBITaxon:515164	NCBITaxon:2899150
NCBITaxon:515165	NCBITaxon:746836
NCBITaxon:515166	NCBITaxon:526476
NCBITaxon:515168	NCBITaxon:593139
NCBITaxon:515169	NCBITaxon:593140
NCBITaxon:51517	NCBITaxon:2582693
NCBITaxon:51520	NCBITaxon:3298910
NCBITaxon:515218	NCBITaxon:1090891
NCBITaxon:515220	NCBITaxon:2499212
NCBITaxon:515249	NCBITaxon:3700242
NCBITaxon:515250	NCBITaxon:3700243
NCBITaxon:515251	NCBITaxon:3700244
NCBITaxon:515252	NCBITaxon:3700245
NCBITaxon:515253	NCBITaxon:3700246
NCBITaxon:515254	NCBITaxon:3700247
NCBITaxon:515255	NCBITaxon:3700248
NCBITaxon:515266	NCBITaxon:2057776
NCBITaxon:515305	NCBITaxon:1119528
NCBITaxon:515306	NCBITaxon:1119528
NCBITaxon:515416	NCBITaxon:189723
NCBITaxon:515445	NCBITaxon:478206
NCBITaxon:515490	NCBITaxon:515489
NCBITaxon:515495	NCBITaxon:515489
NCBITaxon:515498	NCBITaxon:515499
NCBITaxon:515510	NCBITaxon:2047827
NCBITaxon:515513	NCBITaxon:699282
NCBITaxon:515514	NCBITaxon:699282
NCBITaxon:515515	NCBITaxon:3247192
NCBITaxon:515518	NCBITaxon:3251965
NCBITaxon:515519	NCBITaxon:3246835
NCBITaxon:515520	NCBITaxon:3246138
NCBITaxon:515527	NCBITaxon:925767
NCBITaxon:515528	NCBITaxon:925766
NCBITaxon:515529	NCBITaxon:925765
NCBITaxon:515535	NCBITaxon:714546
NCBITaxon:515584	NCBITaxon:177573
NCBITaxon:5156	NCBITaxon:1215355
NCBITaxon:515624	NCBITaxon:2861706
NCBITaxon:515625	NCBITaxon:2861707
NCBITaxon:515633	NCBITaxon:696352
NCBITaxon:515634	NCBITaxon:696355
NCBITaxon:515641	NCBITaxon:630764
NCBITaxon:515642	NCBITaxon:630764
NCBITaxon:515643	NCBITaxon:630764
NCBITaxon:515650	NCBITaxon:128124
NCBITaxon:51569	NCBITaxon:51580
NCBITaxon:515818	NCBITaxon:158801
NCBITaxon:515843	NCBITaxon:2499201
NCBITaxon:515850	NCBITaxon:378899
NCBITaxon:515853	NCBITaxon:252528
NCBITaxon:515870	NCBITaxon:386215
NCBITaxon:515880	NCBITaxon:288534
NCBITaxon:515881	NCBITaxon:434054
NCBITaxon:515882	NCBITaxon:451443
NCBITaxon:515883	NCBITaxon:451443
NCBITaxon:515895	NCBITaxon:480558
NCBITaxon:515898	NCBITaxon:515897
NCBITaxon:515904	NCBITaxon:2499202
NCBITaxon:515970	NCBITaxon:2510237
NCBITaxon:515972	NCBITaxon:3023909
NCBITaxon:516009	NCBITaxon:148895
NCBITaxon:516011	NCBITaxon:70924
NCBITaxon:516043	NCBITaxon:165504
NCBITaxon:516045	NCBITaxon:2930495
NCBITaxon:516053	NCBITaxon:516063
NCBITaxon:516054	NCBITaxon:505341
NCBITaxon:516055	NCBITaxon:516063
NCBITaxon:516056	NCBITaxon:516063
NCBITaxon:516057	NCBITaxon:505345
NCBITaxon:516058	NCBITaxon:516935
NCBITaxon:516059	NCBITaxon:505341
NCBITaxon:516060	NCBITaxon:505345
NCBITaxon:516061	NCBITaxon:516063
NCBITaxon:516062	NCBITaxon:516063
NCBITaxon:51608	NCBITaxon:51597
NCBITaxon:51611	NCBITaxon:4151
NCBITaxon:516121	NCBITaxon:408753
NCBITaxon:51618	NCBITaxon:432096
NCBITaxon:51619	NCBITaxon:1089531
NCBITaxon:51629	NCBITaxon:1429400
NCBITaxon:51633	NCBITaxon:5467
NCBITaxon:516362	NCBITaxon:240655
NCBITaxon:516454	NCBITaxon:599961
NCBITaxon:516460	NCBITaxon:66369
NCBITaxon:516461	NCBITaxon:66376
NCBITaxon:516462	NCBITaxon:285542
NCBITaxon:516464	NCBITaxon:92644
NCBITaxon:51648	NCBITaxon:1562161
NCBITaxon:516487	NCBITaxon:57095
NCBITaxon:516489	NCBITaxon:36942
NCBITaxon:5165	NCBITaxon:360148
NCBITaxon:51652	NCBITaxon:1732093
NCBITaxon:516530	NCBITaxon:385296
NCBITaxon:51659	NCBITaxon:1071379
NCBITaxon:5166	NCBITaxon:360146
NCBITaxon:516604	NCBITaxon:471315
NCBITaxon:51661	NCBITaxon:113608
NCBITaxon:516652	NCBITaxon:166061
NCBITaxon:516664	NCBITaxon:980637
NCBITaxon:5167	NCBITaxon:360147
NCBITaxon:516701	NCBITaxon:141693
NCBITaxon:516707	NCBITaxon:214449
NCBITaxon:516708	NCBITaxon:1131398
NCBITaxon:516709	NCBITaxon:1892802
NCBITaxon:516744	NCBITaxon:3109577
NCBITaxon:516770	NCBITaxon:324726
NCBITaxon:516794	NCBITaxon:599993
NCBITaxon:516796	NCBITaxon:324731
NCBITaxon:516802	NCBITaxon:243850
NCBITaxon:516806	NCBITaxon:600011
NCBITaxon:51686	NCBITaxon:52035
NCBITaxon:51688	NCBITaxon:28456
NCBITaxon:516882	NCBITaxon:727941
NCBITaxon:516885	NCBITaxon:271494
NCBITaxon:516886	NCBITaxon:941209
NCBITaxon:516891	NCBITaxon:95461
NCBITaxon:516893	NCBITaxon:3069625
NCBITaxon:516896	NCBITaxon:342611
NCBITaxon:516898	NCBITaxon:3351233
NCBITaxon:516930	NCBITaxon:941231
NCBITaxon:516936	NCBITaxon:1370111
NCBITaxon:516938	NCBITaxon:516048
NCBITaxon:51696	NCBITaxon:28458
NCBITaxon:516996	NCBITaxon:1665
NCBITaxon:51701	NCBITaxon:47779
NCBITaxon:517010	NCBITaxon:977955
NCBITaxon:517014	NCBITaxon:591933
NCBITaxon:517015	NCBITaxon:591937
NCBITaxon:517016	NCBITaxon:591938
NCBITaxon:517017	NCBITaxon:591938
NCBITaxon:517018	NCBITaxon:591944
NCBITaxon:517019	NCBITaxon:591945
NCBITaxon:51702	NCBITaxon:47790
NCBITaxon:517020	NCBITaxon:591934
NCBITaxon:517021	NCBITaxon:591936
NCBITaxon:517022	NCBITaxon:591935
NCBITaxon:51705	NCBITaxon:1328805
NCBITaxon:517133	NCBITaxon:320612
NCBITaxon:517135	NCBITaxon:557346
NCBITaxon:517136	NCBITaxon:72073
NCBITaxon:517140	NCBITaxon:517139
NCBITaxon:517142	NCBITaxon:517141
NCBITaxon:517144	NCBITaxon:517143
NCBITaxon:517145	NCBITaxon:274597
NCBITaxon:517183	NCBITaxon:565288
NCBITaxon:51719	NCBITaxon:47791
NCBITaxon:517215	NCBITaxon:99112
NCBITaxon:517220	NCBITaxon:1240923
NCBITaxon:51726	NCBITaxon:53655
NCBITaxon:51733	NCBITaxon:47779
NCBITaxon:51734	NCBITaxon:47790
NCBITaxon:517362	NCBITaxon:1345649
NCBITaxon:517406	NCBITaxon:1540335
NCBITaxon:517410	NCBITaxon:1553731
NCBITaxon:517411	NCBITaxon:665340
NCBITaxon:517419	NCBITaxon:27404
NCBITaxon:517420	NCBITaxon:27404
NCBITaxon:517422	NCBITaxon:516063
NCBITaxon:517427	NCBITaxon:86751
NCBITaxon:51749	NCBITaxon:8576
NCBITaxon:517538	NCBITaxon:563990
NCBITaxon:517546	NCBITaxon:3238344
NCBITaxon:51755	NCBITaxon:414978
NCBITaxon:517560	NCBITaxon:767855
NCBITaxon:517562	NCBITaxon:1745709
NCBITaxon:517563	NCBITaxon:1745699
NCBITaxon:517564	NCBITaxon:1745710
NCBITaxon:517566	NCBITaxon:1177020
NCBITaxon:517568	NCBITaxon:2954925
NCBITaxon:517569	NCBITaxon:2817031
NCBITaxon:517570	NCBITaxon:1745699
NCBITaxon:517578	NCBITaxon:1702264
NCBITaxon:517579	NCBITaxon:1702266
NCBITaxon:517580	NCBITaxon:1702261
NCBITaxon:517581	NCBITaxon:1745700
NCBITaxon:517582	NCBITaxon:1745702
NCBITaxon:517583	NCBITaxon:1745707
NCBITaxon:517584	NCBITaxon:1745698
NCBITaxon:517585	NCBITaxon:1177022
NCBITaxon:517587	NCBITaxon:2291541
NCBITaxon:517589	NCBITaxon:1091282
NCBITaxon:517591	NCBITaxon:1177023
NCBITaxon:517592	NCBITaxon:1177021
NCBITaxon:517594	NCBITaxon:2015038
NCBITaxon:517596	NCBITaxon:2873252
NCBITaxon:517598	NCBITaxon:2954924
NCBITaxon:517600	NCBITaxon:1927910
NCBITaxon:51761	NCBITaxon:34793
NCBITaxon:517613	NCBITaxon:517612
NCBITaxon:517615	NCBITaxon:517614
NCBITaxon:517617	NCBITaxon:517616
NCBITaxon:517619	NCBITaxon:517618
NCBITaxon:517621	NCBITaxon:517620
NCBITaxon:517623	NCBITaxon:517622
NCBITaxon:517625	NCBITaxon:517624
NCBITaxon:517627	NCBITaxon:517626
NCBITaxon:517629	NCBITaxon:517628
NCBITaxon:51763	NCBITaxon:8247
NCBITaxon:517632	NCBITaxon:517631
NCBITaxon:517635	NCBITaxon:517634
NCBITaxon:517637	NCBITaxon:517636
NCBITaxon:517640	NCBITaxon:517639
NCBITaxon:517642	NCBITaxon:517641
NCBITaxon:517644	NCBITaxon:517643
NCBITaxon:517646	NCBITaxon:517645
NCBITaxon:517648	NCBITaxon:517647
NCBITaxon:517650	NCBITaxon:517649
NCBITaxon:517652	NCBITaxon:517651
NCBITaxon:517654	NCBITaxon:517653
NCBITaxon:517656	NCBITaxon:517655
NCBITaxon:517658	NCBITaxon:517657
NCBITaxon:517660	NCBITaxon:517659
NCBITaxon:517662	NCBITaxon:517661
NCBITaxon:517664	NCBITaxon:517663
NCBITaxon:517666	NCBITaxon:517665
NCBITaxon:517668	NCBITaxon:517667
NCBITaxon:517670	NCBITaxon:517669
NCBITaxon:517672	NCBITaxon:517671
NCBITaxon:517674	NCBITaxon:517673
NCBITaxon:517676	NCBITaxon:517675
NCBITaxon:517678	NCBITaxon:517677
NCBITaxon:517681	NCBITaxon:517680
NCBITaxon:517684	NCBITaxon:517683
NCBITaxon:517687	NCBITaxon:517686
NCBITaxon:517689	NCBITaxon:517688
NCBITaxon:517691	NCBITaxon:517690
NCBITaxon:517692	NCBITaxon:132195
NCBITaxon:517695	NCBITaxon:517694
NCBITaxon:517696	NCBITaxon:132240
NCBITaxon:517698	NCBITaxon:517697
NCBITaxon:517700	NCBITaxon:517699
NCBITaxon:517702	NCBITaxon:517701
NCBITaxon:517705	NCBITaxon:517704
NCBITaxon:517708	NCBITaxon:517707
NCBITaxon:517711	NCBITaxon:517710
NCBITaxon:517715	NCBITaxon:381707
NCBITaxon:517734	NCBITaxon:1775312
NCBITaxon:517750	NCBITaxon:517755
NCBITaxon:517751	NCBITaxon:517755
NCBITaxon:517752	NCBITaxon:517755
NCBITaxon:517753	NCBITaxon:517755
NCBITaxon:517754	NCBITaxon:56448
NCBITaxon:517756	NCBITaxon:517755
NCBITaxon:517761	NCBITaxon:757453
NCBITaxon:51792	NCBITaxon:27764
NCBITaxon:51793	NCBITaxon:559345
NCBITaxon:51796	NCBITaxon:95543
NCBITaxon:518101	NCBITaxon:516877
NCBITaxon:51813	NCBITaxon:358800
NCBITaxon:518133	NCBITaxon:1524899
NCBITaxon:518136	NCBITaxon:1696902
NCBITaxon:518146	NCBITaxon:518145
NCBITaxon:518148	NCBITaxon:518147
NCBITaxon:518150	NCBITaxon:518149
NCBITaxon:518152	NCBITaxon:518151
NCBITaxon:518154	NCBITaxon:518153
NCBITaxon:518156	NCBITaxon:518155
NCBITaxon:518158	NCBITaxon:518157
NCBITaxon:518160	NCBITaxon:518159
NCBITaxon:518162	NCBITaxon:518161
NCBITaxon:518164	NCBITaxon:518163
NCBITaxon:518166	NCBITaxon:518165
NCBITaxon:518168	NCBITaxon:518167
NCBITaxon:518170	NCBITaxon:518169
NCBITaxon:518172	NCBITaxon:518171
NCBITaxon:518173	NCBITaxon:206790
NCBITaxon:518175	NCBITaxon:518174
NCBITaxon:518177	NCBITaxon:518176
NCBITaxon:518179	NCBITaxon:518178
NCBITaxon:518180	NCBITaxon:206794
NCBITaxon:518182	NCBITaxon:518181
NCBITaxon:518184	NCBITaxon:518183
NCBITaxon:518186	NCBITaxon:518185
NCBITaxon:518188	NCBITaxon:518187
NCBITaxon:518190	NCBITaxon:518189
NCBITaxon:518192	NCBITaxon:518191
NCBITaxon:518193	NCBITaxon:206795
NCBITaxon:518195	NCBITaxon:518194
NCBITaxon:518197	NCBITaxon:518196
NCBITaxon:518201	NCBITaxon:518200
NCBITaxon:518204	NCBITaxon:518203
NCBITaxon:518206	NCBITaxon:518205
NCBITaxon:518209	NCBITaxon:518208
NCBITaxon:518212	NCBITaxon:518211
NCBITaxon:518215	NCBITaxon:518214
NCBITaxon:518218	NCBITaxon:518217
NCBITaxon:518220	NCBITaxon:518219
NCBITaxon:518223	NCBITaxon:518222
NCBITaxon:518225	NCBITaxon:518224
NCBITaxon:518228	NCBITaxon:518227
NCBITaxon:518230	NCBITaxon:518229
NCBITaxon:518233	NCBITaxon:518232
NCBITaxon:518236	NCBITaxon:518235
NCBITaxon:518238	NCBITaxon:518237
NCBITaxon:518241	NCBITaxon:518240
NCBITaxon:518243	NCBITaxon:518242
NCBITaxon:518245	NCBITaxon:518244
NCBITaxon:518247	NCBITaxon:518246
NCBITaxon:518249	NCBITaxon:518248
NCBITaxon:518251	NCBITaxon:518250
NCBITaxon:518253	NCBITaxon:518252
NCBITaxon:518255	NCBITaxon:518254
NCBITaxon:518257	NCBITaxon:518256
NCBITaxon:518259	NCBITaxon:518258
NCBITaxon:518261	NCBITaxon:518260
NCBITaxon:518263	NCBITaxon:518262
NCBITaxon:518265	NCBITaxon:518264
NCBITaxon:518267	NCBITaxon:518266
NCBITaxon:518269	NCBITaxon:518268
NCBITaxon:518271	NCBITaxon:518270
NCBITaxon:518273	NCBITaxon:518272
NCBITaxon:518275	NCBITaxon:518274
NCBITaxon:518277	NCBITaxon:518276
NCBITaxon:518279	NCBITaxon:518278
NCBITaxon:518281	NCBITaxon:518280
NCBITaxon:518283	NCBITaxon:518282
NCBITaxon:518285	NCBITaxon:518284
NCBITaxon:518287	NCBITaxon:518286
NCBITaxon:518289	NCBITaxon:518288
NCBITaxon:518291	NCBITaxon:518290
NCBITaxon:518293	NCBITaxon:518292
NCBITaxon:518295	NCBITaxon:518294
NCBITaxon:518297	NCBITaxon:518296
NCBITaxon:518299	NCBITaxon:518298
NCBITaxon:5183	NCBITaxon:2082293
NCBITaxon:518301	NCBITaxon:518300
NCBITaxon:518303	NCBITaxon:518302
NCBITaxon:518305	NCBITaxon:518304
NCBITaxon:518307	NCBITaxon:518306
NCBITaxon:518309	NCBITaxon:518308
NCBITaxon:518311	NCBITaxon:518310
NCBITaxon:518313	NCBITaxon:518312
NCBITaxon:518315	NCBITaxon:518314
NCBITaxon:518317	NCBITaxon:518316
NCBITaxon:518319	NCBITaxon:518318
NCBITaxon:518321	NCBITaxon:518320
NCBITaxon:518323	NCBITaxon:518322
NCBITaxon:518325	NCBITaxon:518324
NCBITaxon:518327	NCBITaxon:518326
NCBITaxon:518329	NCBITaxon:518328
NCBITaxon:518331	NCBITaxon:518330
NCBITaxon:518333	NCBITaxon:518332
NCBITaxon:518335	NCBITaxon:518334
NCBITaxon:518337	NCBITaxon:518336
NCBITaxon:518339	NCBITaxon:518338
NCBITaxon:518341	NCBITaxon:518340
NCBITaxon:518343	NCBITaxon:518342
NCBITaxon:518345	NCBITaxon:518344
NCBITaxon:518347	NCBITaxon:518346
NCBITaxon:518349	NCBITaxon:518348
NCBITaxon:518370	NCBITaxon:475445
NCBITaxon:518371	NCBITaxon:518199
NCBITaxon:518372	NCBITaxon:518202
NCBITaxon:518374	NCBITaxon:206791
NCBITaxon:518375	NCBITaxon:206793
NCBITaxon:518379	NCBITaxon:205288
NCBITaxon:518381	NCBITaxon:206796
NCBITaxon:518383	NCBITaxon:206798
NCBITaxon:518385	NCBITaxon:518210
NCBITaxon:518388	NCBITaxon:518386
NCBITaxon:518391	NCBITaxon:518389
NCBITaxon:518393	NCBITaxon:518213
NCBITaxon:518395	NCBITaxon:369520
NCBITaxon:518397	NCBITaxon:206573
NCBITaxon:518399	NCBITaxon:518216
NCBITaxon:518401	NCBITaxon:369525
NCBITaxon:518403	NCBITaxon:206691
NCBITaxon:518406	NCBITaxon:518404
NCBITaxon:518409	NCBITaxon:518407
NCBITaxon:518411	NCBITaxon:206800
NCBITaxon:518413	NCBITaxon:377167
NCBITaxon:518415	NCBITaxon:518221
NCBITaxon:518417	NCBITaxon:377168
NCBITaxon:518419	NCBITaxon:206802
NCBITaxon:518421	NCBITaxon:166325
NCBITaxon:518423	NCBITaxon:518226
NCBITaxon:518425	NCBITaxon:518231
NCBITaxon:518428	NCBITaxon:518426
NCBITaxon:518431	NCBITaxon:518429
NCBITaxon:518434	NCBITaxon:518432
NCBITaxon:518436	NCBITaxon:206804
NCBITaxon:518439	NCBITaxon:518437
NCBITaxon:518442	NCBITaxon:518440
NCBITaxon:518443	NCBITaxon:206809
NCBITaxon:518444	NCBITaxon:518457
NCBITaxon:518445	NCBITaxon:518458
NCBITaxon:518446	NCBITaxon:206815
NCBITaxon:518447	NCBITaxon:518459
NCBITaxon:518448	NCBITaxon:518460
NCBITaxon:518449	NCBITaxon:518461
NCBITaxon:518450	NCBITaxon:206817
NCBITaxon:518499	NCBITaxon:475445
NCBITaxon:518546	NCBITaxon:475445
NCBITaxon:51855	NCBITaxon:1542756
NCBITaxon:518569	NCBITaxon:206822
NCBITaxon:518570	NCBITaxon:518462
NCBITaxon:518571	NCBITaxon:166378
NCBITaxon:518572	NCBITaxon:205290
NCBITaxon:518573	NCBITaxon:206825
NCBITaxon:518574	NCBITaxon:518463
NCBITaxon:518584	NCBITaxon:253605
NCBITaxon:518644	NCBITaxon:518643
NCBITaxon:518685	NCBITaxon:490567
NCBITaxon:518687	NCBITaxon:370776
NCBITaxon:51873	NCBITaxon:51871
NCBITaxon:518730	NCBITaxon:323550
NCBITaxon:51874	NCBITaxon:3146490
NCBITaxon:518757	NCBITaxon:335108
NCBITaxon:518760	NCBITaxon:345751
NCBITaxon:51878	NCBITaxon:39156
NCBITaxon:51884	NCBITaxon:37579
NCBITaxon:51885	NCBITaxon:129333
NCBITaxon:51887	NCBITaxon:129326
NCBITaxon:518877	NCBITaxon:426325
NCBITaxon:518915	NCBITaxon:65344
NCBITaxon:51892	NCBITaxon:283338
NCBITaxon:51893	NCBITaxon:129310
NCBITaxon:518972	NCBITaxon:514118
NCBITaxon:519060	NCBITaxon:519061
NCBITaxon:519062	NCBITaxon:519061
NCBITaxon:519069	NCBITaxon:565287
NCBITaxon:519070	NCBITaxon:565287
NCBITaxon:519071	NCBITaxon:565287
NCBITaxon:519072	NCBITaxon:929574
NCBITaxon:519073	NCBITaxon:2054053
NCBITaxon:519074	NCBITaxon:2054053
NCBITaxon:519075	NCBITaxon:1577959
NCBITaxon:519077	NCBITaxon:977741
NCBITaxon:519078	NCBITaxon:1049592
NCBITaxon:519098	NCBITaxon:195709
NCBITaxon:51911	NCBITaxon:231006
NCBITaxon:519113	NCBITaxon:525895
NCBITaxon:51916	NCBITaxon:2878918
NCBITaxon:51919	NCBITaxon:53649
NCBITaxon:519209	NCBITaxon:53810
NCBITaxon:519218	NCBITaxon:279259
NCBITaxon:519224	NCBITaxon:279258
NCBITaxon:519243	NCBITaxon:280847
NCBITaxon:519277	NCBITaxon:428199
NCBITaxon:51928	NCBITaxon:1538176
NCBITaxon:51929	NCBITaxon:410835
NCBITaxon:519338	NCBITaxon:425375
NCBITaxon:519339	NCBITaxon:425382
NCBITaxon:519343	NCBITaxon:3407149
NCBITaxon:51935	NCBITaxon:1538184
NCBITaxon:51936	NCBITaxon:324740
NCBITaxon:519422	NCBITaxon:2896773
NCBITaxon:519423	NCBITaxon:2016499
NCBITaxon:519448	NCBITaxon:101125
NCBITaxon:519465	NCBITaxon:2499198
NCBITaxon:519505	NCBITaxon:2035324
NCBITaxon:519508	NCBITaxon:370703
NCBITaxon:519516	NCBITaxon:370702
NCBITaxon:519520	NCBITaxon:370707
NCBITaxon:519521	NCBITaxon:767880
NCBITaxon:519530	NCBITaxon:148707
NCBITaxon:519543	NCBITaxon:1006787
NCBITaxon:519547	NCBITaxon:458494
NCBITaxon:519552	NCBITaxon:6046
NCBITaxon:519561	NCBITaxon:397669
NCBITaxon:51958	NCBITaxon:43470
NCBITaxon:519617	NCBITaxon:508443
NCBITaxon:51967	NCBITaxon:28889
NCBITaxon:51968	NCBITaxon:48509
NCBITaxon:51981	NCBITaxon:30331
NCBITaxon:51983	NCBITaxon:82929
NCBITaxon:51984	NCBITaxon:2611280
NCBITaxon:519873	NCBITaxon:437840
NCBITaxon:519881	NCBITaxon:339293
NCBITaxon:519939	NCBITaxon:1570
NCBITaxon:519945	NCBITaxon:2249430
NCBITaxon:51995	NCBITaxon:1087438
NCBITaxon:519960	NCBITaxon:450334
NCBITaxon:519975	NCBITaxon:2184697
NCBITaxon:519992	NCBITaxon:520003
NCBITaxon:519993	NCBITaxon:520004
NCBITaxon:519994	NCBITaxon:520005
NCBITaxon:519995	NCBITaxon:520006
NCBITaxon:519996	NCBITaxon:520007
NCBITaxon:519997	NCBITaxon:520008
NCBITaxon:519998	NCBITaxon:520009
NCBITaxon:519999	NCBITaxon:520010
NCBITaxon:520000	NCBITaxon:520011
NCBITaxon:520001	NCBITaxon:520012
