taxon_id	label	rank	parent_id	genetic_code	exact_synonyms	related_synonyms	broad_synonyms	attested_by
NCBITaxon:253	Chryseobacterium indologenes	SPECIES	NCBITaxon:59732	11		Chryseobacterium indologenes (Yabuuchi et al. 1983) Vandamme et al. 1994|Flavobacterium indologenes		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:254	Chryseobacterium indoltheticum	SPECIES	NCBITaxon:59732	11		Beneckea indolthetica|Chryseobacterium indolitheticum|Flavobacterium indoltheticum		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:255	[Flavobacterium] lutescens	SPECIES	NCBITaxon:286	11	'Flavobacterium' lutescens	'Flavobacterium lutescens'|Empedobacter lutescens|Flavobacterium lutescens		bacdive
NCBITaxon:256	Myroides odoratus	SPECIES	NCBITaxon:76831	11		Flavobacterium odoratum		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:258	Sphingobacterium spiritivorum	SPECIES	NCBITaxon:28453	11		Flavibacterium yabuuchiae|Flavobacterium spiritivorum|Flavobacterium yabuuchiae		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:259	Sphingobacterium thalpophilum	SPECIES	NCBITaxon:28453	11		Flavobacterium thalpophilum		bacdive|lpsn|gold|madin_etal
NCBITaxon:262	Francisella	GENUS	NCBITaxon:34064	11				lpsn|gold
NCBITaxon:263	Francisella tularensis	SPECIES	NCBITaxon:262	11		Bacterium tularense|Brucella tularensis|Francisella tularense|Pasteurella tularensis		bacdive|lpsn|gold|madin_etal
NCBITaxon:264	Francisella tularensis subsp. novicida	SUBSPECIES	NCBITaxon:263	11		Francisella novicida|Francisella tularensis (var. novicida)|Francisella tularensis biogroup novicida|Francisella tularensis bv. novicida|Francisella tularensis var. novicida|Pasteurella novicida		bacdive|gold|madin_etal
NCBITaxon:265	Paracoccus <a-proteobacteria>	GENUS	NCBITaxon:31989	11	Paracoccus			lpsn|gold
NCBITaxon:266	Paracoccus denitrificans	SPECIES	NCBITaxon:265	11		Micrococcus denitrificans		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:267	Paracoccus sp. (in: a-proteobacteria)	SPECIES	NCBITaxon:2688777	11				gold|madin_etal
NCBITaxon:270	Thermus	GENUS	NCBITaxon:188786	11				lpsn|gold
NCBITaxon:271	Thermus aquaticus	SPECIES	NCBITaxon:270	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:274	Thermus thermophilus	SPECIES	NCBITaxon:270	11		"""Flavobacterium thermophilum"" Yoshida and Oshima 1971|Thermus aquaticus (SUBSP. FLAVUS)|Thermus aquaticus (SUBSP. THERMOPHILUS)|Thermus aquaticus flavus|Thermus aquaticus subsp. thermophilus|Thermus aquaticus thermophilus|Thermus flavus"		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:275	Thermus sp.	SPECIES	NCBITaxon:2619321	11				bacdive|mediadive|gold|madin_etal
NCBITaxon:276	Thermus filiformis	SPECIES	NCBITaxon:270	11				bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:277	Meiothermus ruber	SPECIES	NCBITaxon:65551	11		Thermus ruber		lpsn|gold|madin_etal
NCBITaxon:279	Xanthobacter	GENUS	NCBITaxon:335928	11				lpsn|gold
NCBITaxon:280	Xanthobacter autotrophicus	SPECIES	NCBITaxon:279	11		Corynebacterium autotrophicum		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:281	Xanthobacter flavus	SPECIES	NCBITaxon:279	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:283	Comamonas	GENUS	NCBITaxon:80864	11	Comimonas	Comomonas		lpsn|gold
NCBITaxon:285	Comamonas testosteroni	SPECIES	NCBITaxon:283	11		Pseudomonas testosteroni		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:286	Pseudomonas	GENUS	NCBITaxon:135621	11	RNA similarity group I	"""Chlorobacterium"" Guillebeau 1890, nom. rejic. Opin. 6 (not ""Chlorobacterium"" Lauterborn 1916)|Chryseomonas|Flavimonas|Liquidomonas|Loefflerella|Pseudomonas Migula 1894 (Approved Lists 1980)|Serpens|Serpens Hespell 1977 (Approved Lists 1980)"		bacdive|lpsn|mediadive|gold|bactotraits
NCBITaxon:287	Pseudomonas aeruginosa	SPECIES	NCBITaxon:136841	11		"Bacillus aeruginosus|Bacillus pyocyaneus|Bacterium aeruginosum|Bacterium pyocyaneum|Micrococcus pyocyaneus|Pseudomonas aeruginosa (Schroeter 1872) Migula 1900 (Approved Lists 1980)|Pseudomonas polycolor|Pseudomonas pyocyanea|probable synonym or variety: ""Pseudomonas polycolor"" Clara 1930"		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:288	Pseudoalteromonas atlantica	SPECIES	NCBITaxon:53246	11		Alteromonas atlantica|Pseudomonas atlantica		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:290	Afipia carboxydohydrogena	SPECIES	NCBITaxon:1033	11		Pseudomonas carboxydohydrogena (ex Sanjieva and Zavarzin 1971)|Seliberia carboxydohydrogena		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:292	Burkholderia cepacia	SPECIES	NCBITaxon:87882	11	Burkholderia cepacia genomovar I	Pseudomonas cepacia|Pseudomonas kingii|Pseudomonas multivorans		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:293	Brevundimonas diminuta	SPECIES	NCBITaxon:41275	11		Bacterium parvulum|Pseudomonas diminuta		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:294	Pseudomonas fluorescens	SPECIES	NCBITaxon:136843	11		Bacillus fluorescens|Bacillus fluorescens liquefaciens|Bacterium fluorescen|Liquidomonas fluorescens		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:296	Pseudomonas fragi	SPECIES	NCBITaxon:136842	11		Pseudomonas fragi (Eichholz 1902) Gruber 1905 (Approved Lists 1980)		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:297	Hydrogenophilus thermoluteolus	SPECIES	NCBITaxon:70774	11		Pseudomonas hydrogenothermophila		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:298	Pseudomonas marginalis	SPECIES	NCBITaxon:136843	11		Pseudomonas marginalis (Brown 1918) Stevens 1925 (Approved Lists 1980)|Pseudomonas panacis		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:300	Ectopseudomonas mendocina	SPECIES	NCBITaxon:3236654	11		Pseudomonas mendocina		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:301	Ectopseudomonas oleovorans	SPECIES	NCBITaxon:3236654	11		Ectopseudomonas pseudoalcaligenes|Pseudomonas indoloxydans|Pseudomonas oleovorans Lee and Chandler 1941 (Approved Lists 1980)|Pseudomonas pseudoalcaligenes|Pseudomonas pseudoalcaligenes subsp. pseudoalcaligenes		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:303	Pseudomonas putida	SPECIES	NCBITaxon:136845	11		Arthrobacter siderocapsulatus|Bacillus fluorescens putidus|Bacillus putidus|Pseudomonas arvilla|Pseudomonas convexa|Pseudomonas eisenbergii|Pseudomonas incognita|Pseudomonas ovalis|Pseudomonas rugosa|Pseudomonas striata		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:304	Roseateles saccharophilus	SPECIES	NCBITaxon:93681	11		Pelomonas saccharophila|Pseudomonas saccharophila|Roseateles saccharophilus (Doudoroff 1940) Liu et al. 2023		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:305	Ralstonia solanacearum	SPECIES	NCBITaxon:3116862	11		Burkholderia solanacearum (Smith 1896) Yabuuchi et al. 1993|Pseudomonas solanacearum (Smith 1896) Smith 1914 (Approved Lists 1980)|Ralstonia solanacearum (Smith 1896) Yabuuchi et al. 1996		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:306	Pseudomonas sp.	SPECIES	NCBITaxon:196821	11				bacdive|mediadive|gold|madin_etal|bactotraits
NCBITaxon:316	Stutzerimonas stutzeri	SPECIES	NCBITaxon:578833	11		"""Pseudomonas stanieri"" Mandel 1966|Achromobacter sewerinii|Achromobacter stutzeri|Bacillus denitrificans II|Bacillus nitrogenes|Bacillus stutzeri|Pseudomonas perfectomarina|Pseudomonas perfectomarina (ex ZoBell and Upham 1944) Baumann et al. 1983|Pseudomonas stutzeri (Lehmann and Neumann 1896) Sijderius 1946 (Approved Lists 1980)|Stutzerimonas perfectomarina"		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:317	Pseudomonas syringae	SPECIES	NCBITaxon:251695	11		Pseudomonas syringae subsp. syringae		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:318	Pseudomonas savastanoi pv. glycinea	NO_RANK	NCBITaxon:29438	11		Pseudomonas syringae (PV. GLYCINEA)|Pseudomonas syringae glycinea|Pseudomonas syringae pv. glycinea		gold
NCBITaxon:319	Pseudomonas savastanoi pv. phaseolicola	NO_RANK	NCBITaxon:29438	11	Pseudomonas syringae (PV. PHASEOLICOLA)	Pseudomonas syringae phaseolicola|Pseudomonas syringae pv. phaseolicola		gold
NCBITaxon:321	Pseudomonas syringae pv. syringae	NO_RANK	NCBITaxon:317	11		Pseudomonas syringae (PV. SYRINGAE)|Pseudomonas syringae syringae		gold|madin_etal
NCBITaxon:322	Pseudomonas amygdali pv. tabaci	NO_RANK	NCBITaxon:47877	11		PSEUDOMONAS SYRINGAE (PV. TABACI)|Pseudomonas syringae pv. tabaci|Pseudomonas syringae tabaci		gold
NCBITaxon:323	Pseudomonas syringae pv. tomato	NO_RANK	NCBITaxon:251701	11	Pseudomonas syringae (PV. TOMATO)|Pseudomonas syringae tomato	Pseudomonas tomato		gold
NCBITaxon:329	Ralstonia pickettii	SPECIES	NCBITaxon:48736	11		Burkholderia pickettii|Pseudomonas pickettii		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:333	Pseudomonas chlororaphis subsp. chlororaphis	SUBSPECIES	NCBITaxon:587753	11		Pseudomonas fluorescens (biotype D)|Pseudomonas fluorescens biotype d|Pseudomonas fluorescens bv. D		gold
NCBITaxon:337	Burkholderia glumae	SPECIES	NCBITaxon:32008	11		Pseudomonas glumae		bacdive|lpsn|gold|madin_etal
NCBITaxon:338	Xanthomonas	GENUS	NCBITaxon:32033	11		"""Phytomonas"" Bergey et al. 1923"		bacdive|lpsn|mediadive|gold|bactotraits
NCBITaxon:339	Xanthomonas campestris	SPECIES	NCBITaxon:338	11		Achromobacter lunatus|Bacillus campestris|Bacterium campestre|Phytomonas campestris|Pseudomonas campestris|Xanthomonas campestris var. aberrans|Xanthomonas campestris var. armoraceae		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:340	Xanthomonas campestris pv. campestris	NO_RANK	NCBITaxon:339	11	Xanthomonas campestris (pv. campestris)|Xanthomonas campestris campestris			gold
NCBITaxon:343	Xanthomonas translucens	SPECIES	NCBITaxon:3390202	11		Bacterium translucens		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:346	Xanthomonas citri	SPECIES	NCBITaxon:643453	11		Xanthomonas axonopodis pv. citri|Xanthomonas campestris (pv. citri)		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:347	Xanthomonas oryzae	SPECIES	NCBITaxon:338	11		"""Pseudomonas oryzae"" Uyeda and Ishiyama in Ishiyama 1926"		lpsn|gold|madin_etal
NCBITaxon:349	Zoogloea	GENUS	NCBITaxon:2008794	11				lpsn
NCBITaxon:350	Zoogloea ramigera	SPECIES	NCBITaxon:349	11				bacdive|lpsn|gold|madin_etal
NCBITaxon:351	Azotobacter group	SUBFAMILY	NCBITaxon:135621	11		Azotobacteraceae		
NCBITaxon:352	Azotobacter	GENUS	NCBITaxon:351	11		Azotomonas|Parachromatium		lpsn
NCBITaxon:353	Azotobacter chroococcum	SPECIES	NCBITaxon:352	11		Bacillus azotobacter|Bacillus chroococcus		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:354	Azotobacter vinelandii	SPECIES	NCBITaxon:352	11		Azotobacter miscellum		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:356	Hyphomicrobiales	ORDER	NCBITaxon:28211	11		Rhizobiales|alpha-2 proteobacteria|rhizobacteria		gold
NCBITaxon:357	Agrobacterium	GENUS	NCBITaxon:227290	11		Polymonas		bacdive|lpsn|mediadive|gold
NCBITaxon:358	Agrobacterium tumefaciens	SPECIES	NCBITaxon:1183400	11	Agrobacterium genomic group 1|Agrobacterium genomic species 1|Agrobacterium genomic species G1|Agrobacterium tumefaciens genomovar G1|Rhizobium lupini H13-3	Agrobacterium fabacearum|Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942 (Approved Lists 1980)|Phytomonas tumefaciens|Polymonas tumefaciens|Pseudomonas tumefaciens		bacdive|lpsn|gold|madin_etal
NCBITaxon:359	Martinezella rhizogenes	SPECIES	NCBITaxon:3701763	11	Agrobacterium genomic group 10|Agrobacterium genomosp. 10	Agrobacterium biovar 2|Agrobacterium genomic species 10|Agrobacterium rhizogenes (Riker et al. 1930) Conn 1942 (Approved Lists 1980)|Phytomonas rhizogenes|Rhizobium rhizogenes		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:361	Agrobacterium sp.	SPECIES	NCBITaxon:2632611	11				bacdive|mediadive|gold|bactotraits
NCBITaxon:362	Agrobacterium radiobacter	SPECIES	NCBITaxon:1183400	11	Agrobacterium genomic group 4|Agrobacterium genomosp. 4|Agrobacterium genomovar 4|Agrobacterium genomovar G4	Achromobacter radiobacter|Agrobacterium radiobacter (Beijerinck and van Delden 1902) Conn 1942 (Approved Lists 1980)|Alcaligenes radiobacter|Bacillus radiobacter|Bacterium radiobacter|Beijerinckia fluminensis|Pseudomonas radiobacter|Rhizobium radiobacter		bacdive|lpsn|mediadive|gold|bactotraits
NCBITaxon:373	Gillisella vitis	SPECIES	NCBITaxon:3701761	11		Agrobacterium biovar 3|Agrobacterium vitis|Allorhizobium vitis (Ophel and Kerr 1990) Mousavi et al. 2016|Rhizobium vitis		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:374	Bradyrhizobium	GENUS	NCBITaxon:41294	11		Agromonas		lpsn|gold
NCBITaxon:375	Bradyrhizobium japonicum	SPECIES	NCBITaxon:374	11		Rhizobium japonicum (Kirchner 1896) Buchanan 1926 (Approved Lists 1980)		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:376	Bradyrhizobium sp.	SPECIES	NCBITaxon:2631580	11				bacdive|mediadive|gold|madin_etal
NCBITaxon:379	Rhizobium	GENUS	NCBITaxon:227290	11		Phytomyxa|Rhizobacterium		bacdive|lpsn|mediadive|gold
NCBITaxon:380	Sinorhizobium fredii	SPECIES	NCBITaxon:663276	11		Ensifer fredii|Rhizobium fredii|Sinorhizobium fredii (Scholla and Elkan 1984) Chen et al. 1988		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:381	Mesorhizobium loti	SPECIES	NCBITaxon:68287	11		Rhizobium loti		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:382	Sinorhizobium meliloti	SPECIES	NCBITaxon:28105	11		Ensifer meliloti|Rhizobium meliloti|Sinorhizobium meliloti (Dangeard 1926) De Lajudie et al. 1994		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:384	Rhizobium leguminosarum	SPECIES	NCBITaxon:379	11		Bacillus francki|Phytomyxa leguminosarum|Rhizobacterium leguminosarum|Rhizobium trifolii|Schinzia leguminosarum		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:385	Rhizobium leguminosarum bv. phaseoli	NO_RANK	NCBITaxon:384	11	Rhizobium leguminosarum symbiovar phaseoli			gold
NCBITaxon:386	Rhizobium leguminosarum bv. trifolii	NO_RANK	NCBITaxon:384	11	Rhizobium leguminosarum symbiovar trifolii			gold
NCBITaxon:387	Rhizobium leguminosarum bv. viciae	NO_RANK	NCBITaxon:384	11	Rhizobium leguminosarum symbiovar viciae			gold
NCBITaxon:391	Rhizobium sp.	SPECIES	NCBITaxon:2613769	11				bacdive|mediadive|gold|madin_etal|bactotraits
NCBITaxon:393	Rhizobium sp. MPIK3030	SPECIES	NCBITaxon:2613769	11		Rhizobium MPIK3030|Rhizobium sp. (strain MPIK3030)		gold
NCBITaxon:394	Sinorhizobium fredii NGR234	STRAIN	NCBITaxon:380	11		Ensifer fredii NGR234|Rhizobium sp. (strain NGR234)|Rhizobium sp. NGR234|Sinorhizobium sp. NGR234		madin_etal
NCBITaxon:396	Rhizobium phaseoli	SPECIES	NCBITaxon:379	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:398	Martinezella tropici	SPECIES	NCBITaxon:3701763	11		Rhizobium tropici|Rhizobium tropici type B		lpsn|gold|madin_etal
NCBITaxon:399	Neorhizobium galegae	SPECIES	NCBITaxon:1525371	11		Rhizobium galegae		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:403	Methylococcaceae	FAMILY	NCBITaxon:135618	11		"""Methylomonadaceae"" Leadbetter 1974|type I methanotrophs"		gold
NCBITaxon:404	Methylobacillus	GENUS	NCBITaxon:32011	11				lpsn|gold
NCBITaxon:405	Methylobacillus flagellatus	SPECIES	NCBITaxon:404	11				bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:406	Methylobacillus glycogenes	SPECIES	NCBITaxon:404	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:407	Methylobacterium	GENUS	NCBITaxon:119045	11				lpsn|gold
NCBITaxon:408	Methylorubrum extorquens	SPECIES	NCBITaxon:2282523	11		Bacillus extorquens|Flavobacterium extorquens|Methylobacterium chloromethanicum|Methylobacterium dichloromethanicum|Methylobacterium dichloromethanicum subsp. chloromethanicum|Methylobacterium dichloromethanicum subsp. dichloromethanicum|Methylobacterium extorquens|Methylobacterium extorquens subsp. chloromethanicum|Protomonas extorquens|Pseudomonas extorquens|Vibrio extorquens		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:409	Methylobacterium sp.	SPECIES	NCBITaxon:2615210	11				bacdive|mediadive|gold|madin_etal
NCBITaxon:410	Methylobacterium organophilum	SPECIES	NCBITaxon:407	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:413	Methylococcus	GENUS	NCBITaxon:403	11				lpsn
NCBITaxon:414	Methylococcus capsulatus	SPECIES	NCBITaxon:413	11				lpsn|gold|madin_etal
NCBITaxon:415	Methylobacter luteus	SPECIES	NCBITaxon:429	11		Methylococcus bovis|Methylococcus luteus|Methylococcus luteus Romanovskaya et al. 1981		bacdive|lpsn|gold|madin_etal
NCBITaxon:416	Methylomonas	GENUS	NCBITaxon:403	11		Methamonas		lpsn|gold
NCBITaxon:418	Methylomonas sp.	SPECIES	NCBITaxon:2608980	11				bacdive|mediadive|gold
NCBITaxon:421	Methylomonas methanica	SPECIES	NCBITaxon:416	11		Bacillus methanicus|Methamonas methanica|Pseudomonas methanica		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:425	Methylosinus	GENUS	NCBITaxon:31993	11				lpsn|gold
NCBITaxon:426	Methylosinus trichosporium	SPECIES	NCBITaxon:425	11				bacdive|lpsn|gold|madin_etal
NCBITaxon:427	Methylosinus sp.	SPECIES	NCBITaxon:2624500	11				bacdive|mediadive
NCBITaxon:428	Methylosinus sporium	SPECIES	NCBITaxon:425	11				bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:429	Methylobacter	GENUS	NCBITaxon:403	11				lpsn|gold
NCBITaxon:433	Acetobacteraceae	FAMILY	NCBITaxon:3120395	11		Acetobacteraceae (ex Henrici 1939) Gillis and De Ley 1980|alpha-1 proteobacteria		gold
NCBITaxon:434	Acetobacter	GENUS	NCBITaxon:433	11		"""Acetobacterium"" Ludwig 1898|Acetimonas|Mycoderma|Termobacterium|Ulvina"		lpsn|gold
NCBITaxon:435	Acetobacter aceti	SPECIES	NCBITaxon:151157	11		Acetimonas aceti|Acetobacter (subgen. Acetobacter) aceti|Acetobacter aceti aceti|Acetobacter aceti orleanensis|Acetobacter aceti subsp. aceti|Acetobacter aceti var. muciparum|Acetobacter ketogenum|Acetobacter lafarianum|Bacillus aceticus|Bacteriopsis aceti|Bacterium aceti|Bacterium acetigenoidum|Bacterium hansenianum|Micrococcus aceti|Mycoderma aceti souches non visqueuses (membraneuses)		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:436	Novacetimonas hansenii	SPECIES	NCBITaxon:2919364	11		"""Komagatabacter kombuchae"" (Dutta and Gachhui 2007) Yamada et al. 2012|Acetobacter hansenii|Gluconacetobacter hansenii corrig. (Gossele et al. 1983) Yamada et al. 1998|Gluconacetobacter kombuchae|Gluconoacetobacter hansenii|Komagataeibacter hansenii (Gossele et al. 1983) Yamada et al. 2013|Komagataeibacter kombuchae"		bacdive|lpsn|gold|madin_etal
NCBITaxon:437	Acidomonas methanolica	SPECIES	NCBITaxon:34000	11	Acidimonas methanolica	Acetobacter methanolicus		bacdive|lpsn|gold|madin_etal
NCBITaxon:438	Acetobacter pasteurianus	SPECIES	NCBITaxon:434	11		Acetobacter acidum-mucosum|Acetobacter agglutinans|Acetobacter alcoholophilus|Acetobacter kutzigianus|Acetobacter mobile|Acetobacter pasteurianus (Hansen 1879) Beijerinck and Folpmers 1916 (Approved Lists 1980)|Acetobacter pasteurianus ascendens|Acetobacter pasteurianus orleanensis|Acetobacter pasteurianus paradoxus|Acetobacter pasteurianus subsp. orleanensis|Acetobacter rancens|Acetobacter turbidans|Acetobacter vini-aceti|Bacillus kuttingianum|Bacillus pasteurianus|Bacteriopsis pasteuriana|Bacterium kutzingianum|Bacterium pastorianum|Bacterium rancens|Bacterium vini-aceti|Pseudomonas pomi|Ulvina pasteuriana		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:440	Acetobacter sp.	SPECIES	NCBITaxon:2628570	11				bacdive|mediadive
NCBITaxon:441	Gluconobacter	GENUS	NCBITaxon:433	11		Acetomonas		lpsn
NCBITaxon:442	Gluconobacter oxydans	SPECIES	NCBITaxon:441	11		"""Acetobacter melanogenum (sic) var. malto-saccharovorans"" Frateur 1950|""Acetobacter melanogenum (sic) var. maltovorans"" Frateur 1950|""Gluconobacter albidus"" (Kondo and Ameyama 1958) Asai et al. 1964|""Gluconobacter roseus"" (Asai 1935) Asai and Shoda 1958|Acetobacter capsulatum|Acetobacter dioxyacetonicus|Acetobacter gluconicum|Acetobacter hoshigaki|Acetobacter industrius|Acetobacter melanogenum var. malto-saccharovorans|Acetobacter melanogenum var. maltovorans|Acetobacter melanogenus|Acetobacter oxydans|Acetobacter roseum|Acetobacter rubiginosus|Acetobacter suboxydans|Acetobacter suboxydans var. biourgianum|Acetobacter suboxydans var. hoyerianum|Acetobacter suboxydans var. muciparum|Acetobacter viscosum|Acetogluconobacter dioxyacetonicus|Acetomonas melanogena|Acetomonas oxydans|Bacillus industrius|Bacillus oxydans|Bacterium aceti viscosum|Bacterium gluconicum|Bacterium hoshigaki var. rosea|Bacterium industrium|Bacterium industrium var. hoshigaki|Bacterium oxydans|Gluconoacetobacter cerinus|Gluconoacetobacter nonoxygluconicus|Gluconoacetobacter opacus|Gluconoacetobacter roseus|Gluconoacetobacter rugosus|Gluconoacetobacter scleroideus|Gluconobacter capsulatus|Gluconobacter dioxyacetonicus|Gluconobacter gluconicum|Gluconobacter industrius|Gluconobacter melanogenus|Gluconobacter nonoxygluconicus|Gluconobacter oxydans (Henneberg 1897) De Ley 1961 (Approved Lists 1980)|Gluconobacter oxydans subsp. industrius|Gluconobacter oxydans subsp. melanogenes|Gluconobacter oxydans subsp. melanogenus|Gluconobacter oxydans subsp. suboxydans|Gluconobacter rubiginosus|Gluconobacter scleroideus|Gluconobacter suboxydans|Gluconobacter uchimurae|Salmonella gluconica"		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:444	Legionellaceae	FAMILY	NCBITaxon:118969	11				gold
NCBITaxon:445	Legionella	GENUS	NCBITaxon:444	11		Sarcobium		lpsn|gold
NCBITaxon:446	Legionella pneumophila	SPECIES	NCBITaxon:445	11				bacdive|lpsn|gold|madin_etal
NCBITaxon:447	Legionella bozemanae	SPECIES	NCBITaxon:445	11		Fluoribacter bozemanae|Legionella bozemanae corrig. (Garrity et al. 1980) Brenner et al. 1980|Legionella bozemanii		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:448	Legionella erythra	SPECIES	NCBITaxon:445	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:449	Legionella hackeliae	SPECIES	NCBITaxon:445	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:450	Legionella longbeachae	SPECIES	NCBITaxon:445	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:451	Legionella micdadei	SPECIES	NCBITaxon:445	11		Legionella pittsburghensis|Tatlockia micdadei		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
