sample_id	reason
biosample:SAMN04488035	metadata_identity_flags:META_FAIL
biosample:SAMN04488046	metadata_identity_flags:META_FAIL
biosample:SAMN04488074	metadata_identity_flags:META_FAIL
biosample:SAMN04488080	metadata_identity_flags:META_FAIL
biosample:SAMN04488085	metadata_identity_flags:META_FAIL
biosample:SAMN04488088	metadata_identity_flags:META_FAIL
biosample:SAMN04488106	metadata_identity_flags:META_FAIL
biosample:SAMN04488107	metadata_identity_flags:META_FAIL
biosample:SAMN04488110	metadata_identity_flags:META_FAIL
biosample:SAMN04488246	assembly_unavailable
biosample:SAMN04488362	assembly_unavailable
biosample:SAMN04488482	assembly_unavailable
biosample:SAMN04488483	assembly_unavailable
biosample:SAMN04488484	assembly_unavailable
biosample:SAMN04488487	assembly_unavailable
biosample:SAMN04488520	metadata_identity_flags:META_FAIL
biosample:SAMN04488521	metadata_identity_flags:META_FAIL
biosample:SAMN04488546	metadata_identity_flags:META_FAIL
biosample:SAMN04488564	metadata_identity_flags:META_FAIL
biosample:SAMN04488700	assembly_unavailable
biosample:SAMN04489712	metadata_identity_flags:META_FAIL
biosample:SAMN04489713	metadata_identity_flags:META_FAIL
biosample:SAMN04489731	metadata_identity_flags:META_FAIL
biosample:SAMN04489732	metadata_identity_flags:META_FAIL
biosample:SAMN04489798	assembly_unavailable
biosample:SAMN04489799	assembly_unavailable
biosample:SAMN04489800	assembly_unavailable
biosample:SAMN04489802	assembly_unavailable
biosample:SAMN04489803	assembly_unavailable
biosample:SAMN04490181	assembly_unavailable
biosample:SAMN04490184	assembly_unavailable
biosample:SAMN04490186	assembly_unavailable
biosample:SAMN04490188	assembly_unavailable
biosample:SAMN04490189	assembly_unavailable
biosample:SAMN04490190	assembly_unavailable
biosample:SAMN04490191	assembly_unavailable
biosample:SAMN04490193	assembly_unavailable
biosample:SAMN04490195	assembly_unavailable
biosample:SAMN04490198	assembly_unavailable
biosample:SAMN04490199	assembly_unavailable
biosample:SAMN04490202	assembly_unavailable
biosample:SAMN04490203	assembly_unavailable
biosample:SAMN04490204	assembly_unavailable
biosample:SAMN04490205	assembly_unavailable
biosample:SAMN04490206	assembly_unavailable
biosample:SAMN04490208	assembly_unavailable
biosample:SAMN04490209	assembly_unavailable
biosample:SAMN04498914	metadata_identity_flags:META_FAIL
biosample:SAMN04507556	assembly_unavailable
biosample:SAMN04507561	assembly_unavailable
biosample:SAMN04507562	assembly_unavailable
biosample:SAMN04508113	assembly_unavailable
biosample:SAMN04515679	assembly_unavailable
biosample:SAMN04631817	assembly_unavailable
biosample:SAMN04633401	assembly_unavailable
biosample:SAMN04958870	assembly_unavailable
biosample:SAMN05007540	assembly_unavailable
biosample:SAMN05216178	assembly_unavailable
biosample:SAMN05216182	assembly_unavailable
biosample:SAMN05216198	assembly_unavailable
biosample:SAMN05216202	assembly_unavailable
biosample:SAMN05216205	assembly_unavailable
biosample:SAMN05216210	assembly_unavailable
biosample:SAMN05216222	assembly_unavailable
biosample:SAMN05216237	assembly_unavailable
biosample:SAMN05216271	assembly_unavailable
biosample:SAMN05216296	assembly_unavailable
biosample:SAMN05216307	assembly_unavailable
biosample:SAMN05216380	assembly_unavailable
biosample:SAMN05216401	assembly_unavailable
biosample:SAMN05216421	assembly_unavailable
biosample:SAMN05216475	assembly_unavailable
biosample:SAMN05216476	assembly_unavailable
biosample:SAMN05216510	assembly_unavailable
biosample:SAMN05216535	assembly_unavailable
biosample:SAMN05216574	metadata_identity_flags:META_FAIL
biosample:SAMN05216579	assembly_unavailable
biosample:SAMN05216585	assembly_unavailable
biosample:SAMN05216591	assembly_unavailable
biosample:SAMN05216597	assembly_unavailable
biosample:SAMN05216598	assembly_unavailable
biosample:SAMN05367054	assembly_unavailable
biosample:SAMN05421541	metadata_identity_flags:META_FAIL
biosample:SAMN05421553	assembly_unavailable
biosample:SAMN05421595	metadata_identity_flags:META_FAIL
biosample:SAMN05421637	metadata_identity_flags:META_FAIL
biosample:SAMN05421671	metadata_identity_flags:META_FAIL
biosample:SAMN05421674	metadata_identity_flags:META_FAIL
biosample:SAMN05421684	metadata_identity_flags:META_FAIL
biosample:SAMN05421776	metadata_identity_flags:META_FAIL
biosample:SAMN05421802	metadata_identity_flags:META_FAIL
biosample:SAMN05421826	metadata_identity_flags:META_FAIL
biosample:SAMN05421833	metadata_identity_flags:META_FAIL
biosample:SAMN05421835	metadata_identity_flags:META_FAIL
biosample:SAMN05421837	metadata_identity_flags:META_FAIL
biosample:SAMN05421844	metadata_identity_flags:META_FAIL
biosample:SAMN05421845	metadata_identity_flags:META_FAIL
biosample:SAMN05421854	metadata_identity_flags:META_FAIL
biosample:SAMN05421872	metadata_identity_flags:META_FAIL
biosample:SAMN05421878	metadata_identity_flags:META_FAIL
biosample:SAMN05428996	metadata_identity_flags:META_FAIL
biosample:SAMN05428997	metadata_identity_flags:META_FAIL
biosample:SAMN05443013	assembly_unavailable
biosample:SAMN05443014	metadata_identity_flags:META_FAIL
biosample:SAMN05443025	assembly_unavailable
biosample:SAMN05443270	assembly_unavailable
biosample:SAMN05443318	assembly_unavailable
biosample:SAMN05443377	metadata_identity_flags:META_FAIL
biosample:SAMN05443405	assembly_unavailable
biosample:SAMN05443526	assembly_unavailable
biosample:SAMN05443527	assembly_unavailable
biosample:SAMN05443544	metadata_identity_flags:META_FAIL
biosample:SAMN05443575	metadata_identity_flags:META_FAIL
biosample:SAMN05443637	metadata_identity_flags:META_FAIL
biosample:SAMN05443665	metadata_identity_flags:META_FAIL
biosample:SAMN05443668	metadata_identity_flags:META_FAIL
biosample:SAMN05443669	metadata_identity_flags:META_FAIL
biosample:SAMN05443670	metadata_identity_flags:META_FAIL
biosample:SAMN05444320	metadata_identity_flags:META_FAIL
biosample:SAMN05444351	metadata_identity_flags:META_FAIL
biosample:SAMN05444365	metadata_identity_flags:META_FAIL
biosample:SAMN05444374	metadata_identity_flags:META_FAIL
biosample:SAMN05444379	assembly_unavailable
biosample:SAMN05444419	assembly_unavailable
biosample:SAMN05444423	metadata_identity_flags:META_FAIL
biosample:SAMN05444695	metadata_identity_flags:META_FAIL
biosample:SAMN05444710	assembly_unavailable
biosample:SAMN05444817	metadata_identity_flags:META_FAIL
biosample:SAMN05444834	assembly_unavailable
biosample:SAMN05444840	assembly_unavailable
biosample:SAMN05444844	assembly_unavailable
biosample:SAMN05444848	assembly_unavailable
biosample:SAMN05444850	assembly_unavailable
biosample:SAMN05444858	metadata_identity_flags:META_FAIL
biosample:SAMN05444957	assembly_unavailable
biosample:SAMN05444971	assembly_unavailable
biosample:SAMN05445756	metadata_identity_flags:META_FAIL
biosample:SAMN05445985	metadata_identity_flags:META_FAIL
biosample:SAMN05446511	metadata_identity_flags:META_FAIL
biosample:SAMN05446512	metadata_identity_flags:META_FAIL
biosample:SAMN05446709	metadata_identity_flags:META_FAIL
biosample:SAMN05446710	metadata_identity_flags:META_FAIL
biosample:SAMN05446711	metadata_identity_flags:META_FAIL
biosample:SAMN05446712	metadata_identity_flags:META_FAIL
biosample:SAMN05446713	metadata_identity_flags:META_FAIL
biosample:SAMN05446714	metadata_identity_flags:META_FAIL
biosample:SAMN05446928	metadata_identity_flags:META_FAIL
biosample:SAMN05581746	assembly_unavailable
biosample:SAMN05581747	assembly_unavailable
biosample:SAMN05581748	assembly_unavailable
biosample:SAMN05581749	assembly_unavailable
biosample:SAMN05581750	assembly_unavailable
biosample:SAMN05581751	assembly_unavailable
biosample:SAMN05601187	assembly_unavailable
biosample:SAMN05660199	metadata_identity_flags:META_FAIL
biosample:SAMN05660209	metadata_identity_flags:META_FAIL
biosample:SAMN05660215	metadata_identity_flags:META_FAIL
biosample:SAMN05660219	metadata_identity_flags:META_FAIL
biosample:SAMN05660305	metadata_identity_flags:META_FAIL
biosample:SAMN05660306	metadata_identity_flags:META_FAIL
biosample:SAMN05660324	metadata_identity_flags:META_FAIL
biosample:SAMN05660332	metadata_identity_flags:META_FAIL
biosample:SAMN05660350	metadata_identity_flags:META_FAIL
biosample:SAMN05660359	metadata_identity_flags:META_FAIL
biosample:SAMN05660423	metadata_identity_flags:META_FAIL
biosample:SAMN05660435	metadata_identity_flags:META_FAIL
biosample:SAMN05660464	metadata_identity_flags:META_FAIL
biosample:SAMN05660476	metadata_identity_flags:META_FAIL
biosample:SAMN05660478	metadata_identity_flags:META_FAIL
biosample:SAMN05660485	metadata_identity_flags:META_FAIL
biosample:SAMN05660642	metadata_identity_flags:META_FAIL
biosample:SAMN05660657	metadata_identity_flags:META_FAIL
biosample:SAMN05660662	metadata_identity_flags:META_FAIL
biosample:SAMN05660690	metadata_identity_flags:META_FAIL
biosample:SAMN05660695	metadata_identity_flags:META_FAIL
biosample:SAMN05660704	metadata_identity_flags:META_FAIL
biosample:SAMN05660733	metadata_identity_flags:META_FAIL
biosample:SAMN05660736	metadata_identity_flags:META_FAIL
biosample:SAMN05660743	metadata_identity_flags:META_FAIL
biosample:SAMN05660748	metadata_identity_flags:META_FAIL
biosample:SAMN05660757	metadata_identity_flags:META_FAIL
biosample:SAMN05660809	metadata_identity_flags:META_FAIL
biosample:SAMN05660843	metadata_identity_flags:META_FAIL
biosample:SAMN05660962	metadata_identity_flags:META_FAIL
biosample:SAMN05660974	metadata_identity_flags:META_FAIL
biosample:SAMN05660991	metadata_identity_flags:META_FAIL
biosample:SAMN05661010	metadata_identity_flags:META_FAIL
biosample:SAMN05661024	metadata_identity_flags:META_FAIL
biosample:SAMN05661029	metadata_identity_flags:META_FAIL
biosample:SAMN05661030	metadata_identity_flags:META_FAIL
biosample:SAMN05661031	metadata_identity_flags:META_FAIL
biosample:SAMN05661043	metadata_identity_flags:META_FAIL
biosample:SAMN05661072	metadata_identity_flags:META_FAIL
biosample:SAMN05661076	metadata_identity_flags:META_FAIL
biosample:SAMN05661080	metadata_identity_flags:META_FAIL
biosample:SAMN05661091	assembly_unavailable
biosample:SAMN05661093	metadata_identity_flags:META_FAIL
biosample:SAMN05761787	assembly_unavailable
biosample:SAMN05781328	assembly_unavailable
biosample:SAMN05853567	assembly_unavailable
biosample:SAMN05862066	assembly_unavailable
biosample:SAMN05877700	assembly_unavailable
biosample:SAMN05877744	assembly_unavailable
biosample:SAMN05878021	assembly_unavailable
biosample:SAMN06007048	assembly_unavailable
biosample:SAMN06161086	assembly_unavailable
biosample:SAMN06161087	assembly_unavailable
biosample:SAMN06197299	metadata_identity_flags:META_FAIL
biosample:SAMN06215604	assembly_unavailable
biosample:SAMN06230011	assembly_unavailable
biosample:SAMN06231247	assembly_unavailable
biosample:SAMN06264363	metadata_identity_flags:META_FAIL
biosample:SAMN06264364	metadata_identity_flags:META_FAIL
biosample:SAMN06264365	metadata_identity_flags:META_FAIL
biosample:SAMN06265174	metadata_identity_flags:META_FAIL
biosample:SAMN06265355	metadata_identity_flags:META_FAIL
biosample:SAMN06265359	metadata_identity_flags:META_FAIL
biosample:SAMN06265360	metadata_identity_flags:META_FAIL
biosample:SAMN06266982	metadata_identity_flags:META_FAIL
biosample:SAMN06266993	metadata_identity_flags:META_FAIL
biosample:SAMN06272737	metadata_identity_flags:META_FAIL
biosample:SAMN06272739	metadata_identity_flags:META_FAIL
biosample:SAMN06273567	metadata_identity_flags:META_FAIL
biosample:SAMN06281678	assembly_unavailable
biosample:SAMN06297460	metadata_identity_flags:META_FAIL
biosample:SAMN06299282	assembly_unavailable
biosample:SAMN06314090	assembly_unavailable
biosample:SAMN06314116	assembly_unavailable
biosample:SAMN06314202	assembly_unavailable
biosample:SAMN06314478	assembly_unavailable
biosample:SAMN06314933	assembly_unavailable
biosample:SAMN06461926	assembly_unavailable
biosample:SAMN06472805	assembly_unavailable
biosample:SAMN06579452	assembly_unavailable
biosample:SAMN06602281	assembly_unavailable
biosample:SAMN06703471	assembly_unavailable
biosample:SAMN06765533	assembly_unavailable
biosample:SAMN06765534	assembly_unavailable
biosample:SAMN06833332	assembly_unavailable
biosample:SAMN06893096	metadata_identity_flags:META_FAIL
biosample:SAMN06893097	metadata_identity_flags:META_FAIL
biosample:SAMN07207140	assembly_unavailable
biosample:SAMN07235705	assembly_unavailable
biosample:SAMN07253273	assembly_unavailable
biosample:SAMN07312769	metadata_identity_flags:META_FAIL
biosample:SAMN07315160	assembly_unavailable
biosample:SAMN07315161	assembly_unavailable
biosample:SAMN07448748	assembly_unavailable
biosample:SAMN07513335	assembly_unavailable
biosample:SAMN07513336	assembly_unavailable
biosample:SAMN07513382	assembly_unavailable
biosample:SAMN07513383	assembly_unavailable
biosample:SAMN07513384	assembly_unavailable
biosample:SAMN07513385	assembly_unavailable
biosample:SAMN07513386	assembly_unavailable
biosample:SAMN07513387	assembly_unavailable
biosample:SAMN07513388	assembly_unavailable
biosample:SAMN07515813	metadata_identity_flags:META_FAIL
biosample:SAMN07554573	assembly_unavailable
biosample:SAMN07621005	metadata_identity_flags:META_FAIL
biosample:SAMN07621016	metadata_identity_flags:META_FAIL
biosample:SAMN07621017	metadata_identity_flags:META_FAIL
biosample:SAMN07621028	metadata_identity_flags:META_FAIL
biosample:SAMN07621055	metadata_identity_flags:META_FAIL
biosample:SAMN07621076	metadata_identity_flags:META_FAIL
biosample:SAMN07621088	metadata_identity_flags:META_FAIL
biosample:SAMN07621109	metadata_identity_flags:META_FAIL
biosample:SAMN07621113	metadata_identity_flags:META_FAIL
biosample:SAMN07621129	metadata_identity_flags:META_FAIL
biosample:SAMN07621133	metadata_identity_flags:META_FAIL
biosample:SAMN07621134	metadata_identity_flags:META_FAIL
biosample:SAMN07621161	metadata_identity_flags:META_FAIL
biosample:SAMN07621172	metadata_identity_flags:META_FAIL
biosample:SAMN07621183	metadata_identity_flags:META_FAIL
biosample:SAMN07621196	metadata_identity_flags:META_FAIL
biosample:SAMN07621215	metadata_identity_flags:META_FAIL
biosample:SAMN07621254	metadata_identity_flags:META_FAIL
biosample:SAMN07621379	metadata_identity_flags:META_FAIL
biosample:SAMN07621476	metadata_identity_flags:META_FAIL
biosample:SAMN07621477	metadata_identity_flags:META_FAIL
biosample:SAMN07621480	metadata_identity_flags:META_FAIL
biosample:SAMN07621481	metadata_identity_flags:META_FAIL
biosample:SAMN07621686	metadata_identity_flags:META_FAIL
biosample:SAMN07621706	metadata_identity_flags:META_FAIL
biosample:SAMN07621707	metadata_identity_flags:META_FAIL
biosample:SAMN07621719	metadata_identity_flags:META_FAIL
biosample:SAMN07685901	assembly_unavailable
biosample:SAMN07687557	assembly_unavailable
biosample:SAMN07689020	assembly_unavailable
biosample:SAMN07689022	assembly_unavailable
biosample:SAMN07689023	assembly_unavailable
biosample:SAMN07689024	assembly_unavailable
biosample:SAMN07689025	assembly_unavailable
biosample:SAMN07689026	assembly_unavailable
biosample:SAMN07689027	assembly_unavailable
biosample:SAMN07689028	assembly_unavailable
biosample:SAMN07689030	assembly_unavailable
biosample:SAMN07689031	assembly_unavailable
biosample:SAMN07689032	assembly_unavailable
biosample:SAMN07689033	assembly_unavailable
biosample:SAMN07733446	assembly_unavailable
biosample:SAMN07735646	assembly_unavailable
biosample:SAMN07736515	assembly_unavailable
biosample:SAMN07736517	assembly_unavailable
biosample:SAMN07822593	assembly_unavailable
biosample:SAMN07827779	assembly_unavailable
biosample:SAMN07831587	assembly_unavailable
biosample:SAMN07831588	assembly_unavailable
biosample:SAMN07831589	assembly_unavailable
biosample:SAMN07831590	assembly_unavailable
biosample:SAMN07831595	assembly_unavailable
biosample:SAMN07831596	assembly_unavailable
biosample:SAMN07831597	assembly_unavailable
biosample:SAMN07831598	assembly_unavailable
biosample:SAMN07831599	assembly_unavailable
biosample:SAMN07831600	assembly_unavailable
biosample:SAMN08125522	assembly_unavailable
biosample:SAMN08158127	metadata_identity_flags:META_FAIL
biosample:SAMN08218473	assembly_unavailable
biosample:SAMN08218474	assembly_unavailable
biosample:SAMN08218475	assembly_unavailable
biosample:SAMN08225564	assembly_unavailable
biosample:SAMN08334924	assembly_unavailable
biosample:SAMN08359186	assembly_unavailable
biosample:SAMN08359190	assembly_unavailable
biosample:SAMN08359198	assembly_unavailable
biosample:SAMN08359200	assembly_unavailable
biosample:SAMN08359211	assembly_unavailable
biosample:SAMN08361974	assembly_unavailable
biosample:SAMN08579949	assembly_unavailable
biosample:SAMN08639723	assembly_unavailable
biosample:SAMN08689786	assembly_unavailable
biosample:SAMN08729581	metadata_identity_flags:META_FAIL
biosample:SAMN08769610	metadata_identity_flags:META_FAIL
biosample:SAMN08769895	assembly_unavailable
biosample:SAMN08769896	assembly_unavailable
biosample:SAMN08769897	assembly_unavailable
biosample:SAMN08769898	assembly_unavailable
biosample:SAMN08769899	assembly_unavailable
biosample:SAMN08769900	assembly_unavailable
biosample:SAMN08769901	assembly_unavailable
biosample:SAMN08769902	assembly_unavailable
biosample:SAMN08769904	assembly_unavailable
biosample:SAMN08769905	assembly_unavailable
biosample:SAMN08769906	assembly_unavailable
biosample:SAMN08769907	assembly_unavailable
biosample:SAMN08769908	assembly_unavailable
biosample:SAMN08769909	assembly_unavailable
biosample:SAMN08769910	assembly_unavailable
biosample:SAMN08769911	assembly_unavailable
biosample:SAMN08769912	assembly_unavailable
biosample:SAMN08769913	assembly_unavailable
biosample:SAMN08769914	assembly_unavailable
biosample:SAMN08769915	assembly_unavailable
biosample:SAMN08769916	assembly_unavailable
biosample:SAMN08769917	assembly_unavailable
biosample:SAMN08769919	assembly_unavailable
biosample:SAMN08769920	assembly_unavailable
biosample:SAMN08769921	assembly_unavailable
biosample:SAMN08769922	assembly_unavailable
biosample:SAMN08769923	assembly_unavailable
biosample:SAMN08769924	assembly_unavailable
biosample:SAMN08769926	assembly_unavailable
biosample:SAMN08769927	assembly_unavailable
biosample:SAMN08769928	assembly_unavailable
biosample:SAMN08769929	assembly_unavailable
biosample:SAMN08769930	assembly_unavailable
biosample:SAMN08769931	assembly_unavailable
biosample:SAMN08769932	assembly_unavailable
biosample:SAMN08769933	assembly_unavailable
biosample:SAMN08769934	assembly_unavailable
biosample:SAMN08769935	assembly_unavailable
biosample:SAMN08769936	assembly_unavailable
biosample:SAMN08769937	assembly_unavailable
biosample:SAMN08769938	assembly_unavailable
biosample:SAMN08769939	assembly_unavailable
biosample:SAMN08769940	assembly_unavailable
biosample:SAMN08769941	assembly_unavailable
biosample:SAMN08769942	assembly_unavailable
biosample:SAMN08769943	assembly_unavailable
biosample:SAMN08769944	assembly_unavailable
biosample:SAMN08769945	assembly_unavailable
biosample:SAMN08769946	assembly_unavailable
biosample:SAMN08769947	assembly_unavailable
biosample:SAMN08769948	assembly_unavailable
biosample:SAMN08769950	assembly_unavailable
biosample:SAMN08769951	assembly_unavailable
biosample:SAMN08769952	assembly_unavailable
biosample:SAMN08769953	assembly_unavailable
biosample:SAMN08769954	assembly_unavailable
biosample:SAMN08769955	assembly_unavailable
biosample:SAMN08769956	assembly_unavailable
biosample:SAMN08769957	assembly_unavailable
biosample:SAMN08769958	assembly_unavailable
biosample:SAMN08769959	assembly_unavailable
biosample:SAMN08769960	assembly_unavailable
biosample:SAMN08769962	assembly_unavailable
biosample:SAMN08769963	assembly_unavailable
biosample:SAMN08769964	assembly_unavailable
biosample:SAMN08769965	assembly_unavailable
biosample:SAMN08769966	assembly_unavailable
biosample:SAMN08769967	assembly_unavailable
biosample:SAMN08769968	assembly_unavailable
biosample:SAMN08769969	assembly_unavailable
biosample:SAMN08769970	assembly_unavailable
biosample:SAMN08769971	assembly_unavailable
biosample:SAMN08769972	assembly_unavailable
biosample:SAMN08769973	assembly_unavailable
biosample:SAMN08769974	assembly_unavailable
biosample:SAMN08769976	assembly_unavailable
biosample:SAMN08769977	assembly_unavailable
biosample:SAMN08769978	assembly_unavailable
biosample:SAMN08769979	assembly_unavailable
biosample:SAMN08769980	assembly_unavailable
biosample:SAMN08769981	assembly_unavailable
biosample:SAMN08769982	assembly_unavailable
biosample:SAMN08769983	assembly_unavailable
biosample:SAMN08769985	assembly_unavailable
biosample:SAMN08769986	assembly_unavailable
biosample:SAMN08769987	assembly_unavailable
biosample:SAMN08769988	assembly_unavailable
biosample:SAMN08769989	assembly_unavailable
biosample:SAMN08769990	assembly_unavailable
biosample:SAMN08769991	assembly_unavailable
biosample:SAMN08769992	assembly_unavailable
biosample:SAMN08769993	assembly_unavailable
biosample:SAMN08769994	assembly_unavailable
biosample:SAMN08769995	assembly_unavailable
biosample:SAMN08769996	assembly_unavailable
biosample:SAMN08769997	assembly_unavailable
biosample:SAMN08769998	assembly_unavailable
biosample:SAMN08770151	assembly_unavailable
biosample:SAMN08770152	assembly_unavailable
biosample:SAMN08770153	assembly_unavailable
biosample:SAMN08770154	assembly_unavailable
biosample:SAMN08770155	assembly_unavailable
biosample:SAMN08770156	assembly_unavailable
biosample:SAMN08770157	assembly_unavailable
biosample:SAMN08770158	assembly_unavailable
biosample:SAMN08770159	assembly_unavailable
biosample:SAMN08770160	assembly_unavailable
biosample:SAMN08775098	assembly_unavailable
biosample:SAMN08775281	metadata_identity_flags:META_FAIL
biosample:SAMN08775345	assembly_unavailable
biosample:SAMN08775553	metadata_identity_flags:META_FAIL
biosample:SAMN08776156	assembly_unavailable
biosample:SAMN08776157	assembly_unavailable
biosample:SAMN08776158	assembly_unavailable
biosample:SAMN08776159	assembly_unavailable
biosample:SAMN08776178	assembly_unavailable
biosample:SAMN08776251	metadata_identity_flags:META_FAIL
biosample:SAMN08776253	metadata_identity_flags:META_FAIL
biosample:SAMN08776295	metadata_identity_flags:META_FAIL
biosample:SAMN08776661	assembly_unavailable
biosample:SAMN08777354	assembly_unavailable
biosample:SAMN08777686	metadata_identity_flags:META_FAIL
biosample:SAMN08778572	metadata_identity_flags:META_FAIL
biosample:SAMN08778846	metadata_identity_flags:META_FAIL
biosample:SAMN08779067	assembly_unavailable
biosample:SAMN08779288	assembly_unavailable
biosample:SAMN08944605	assembly_unavailable
biosample:SAMN09062732	assembly_unavailable
biosample:SAMN09063613	assembly_unavailable
biosample:SAMN09063614	assembly_unavailable
biosample:SAMN09063615	assembly_unavailable
biosample:SAMN09063616	assembly_unavailable
biosample:SAMN09063617	assembly_unavailable
biosample:SAMN09063618	assembly_unavailable
biosample:SAMN09063621	assembly_unavailable
biosample:SAMN09063623	assembly_unavailable
biosample:SAMN09063624	assembly_unavailable
biosample:SAMN09063625	assembly_unavailable
biosample:SAMN09063626	assembly_unavailable
biosample:SAMN09063631	assembly_unavailable
biosample:SAMN09063632	assembly_unavailable
biosample:SAMN09063633	assembly_unavailable
biosample:SAMN09063634	assembly_unavailable
biosample:SAMN09063635	assembly_unavailable
biosample:SAMN09063636	assembly_unavailable
biosample:SAMN09063637	assembly_unavailable
biosample:SAMN09063638	assembly_unavailable
biosample:SAMN09063639	assembly_unavailable
biosample:SAMN09063640	assembly_unavailable
biosample:SAMN09063641	assembly_unavailable
biosample:SAMN09063642	assembly_unavailable
biosample:SAMN09063643	assembly_unavailable
biosample:SAMN09064160	metadata_identity_flags:META_FAIL
biosample:SAMN09064237	assembly_unavailable
biosample:SAMN09064259	metadata_identity_flags:META_FAIL
biosample:SAMN09064524	assembly_unavailable
biosample:SAMN09064525	assembly_unavailable
biosample:SAMN09064526	assembly_unavailable
biosample:SAMN09064527	assembly_unavailable
biosample:SAMN09064528	assembly_unavailable
biosample:SAMN09064529	assembly_unavailable
biosample:SAMN09064737	assembly_unavailable
biosample:SAMN09064738	assembly_unavailable
biosample:SAMN09064741	assembly_unavailable
biosample:SAMN09064742	assembly_unavailable
biosample:SAMN09064743	assembly_unavailable
biosample:SAMN09064744	assembly_unavailable
biosample:SAMN09064745	assembly_unavailable
biosample:SAMN09064746	assembly_unavailable
biosample:SAMN09064747	assembly_unavailable
biosample:SAMN09064748	assembly_unavailable
biosample:SAMN09064749	assembly_unavailable
biosample:SAMN09064750	assembly_unavailable
biosample:SAMN09064751	assembly_unavailable
biosample:SAMN09064752	assembly_unavailable
biosample:SAMN09064753	assembly_unavailable
biosample:SAMN09064754	assembly_unavailable
biosample:SAMN09064755	assembly_unavailable
biosample:SAMN09064757	assembly_unavailable
biosample:SAMN09064758	assembly_unavailable
biosample:SAMN09064759	assembly_unavailable
biosample:SAMN09064760	assembly_unavailable
biosample:SAMN09064761	assembly_unavailable
biosample:SAMN09064762	assembly_unavailable
biosample:SAMN09064765	assembly_unavailable
biosample:SAMN09064766	assembly_unavailable
biosample:SAMN09064767	assembly_unavailable
biosample:SAMN09064768	assembly_unavailable
biosample:SAMN09074242	assembly_unavailable
biosample:SAMN09074246	assembly_unavailable
biosample:SAMN09074697	metadata_identity_flags:META_FAIL
biosample:SAMN09074698	metadata_identity_flags:META_FAIL
biosample:SAMN09074699	metadata_identity_flags:META_FAIL
biosample:SAMN09074703	metadata_identity_flags:META_FAIL
biosample:SAMN09074704	metadata_identity_flags:META_FAIL
biosample:SAMN09074705	metadata_identity_flags:META_FAIL
biosample:SAMN09074771	metadata_identity_flags:META_FAIL
biosample:SAMN09074772	metadata_identity_flags:META_FAIL
biosample:SAMN09074773	metadata_identity_flags:META_FAIL
biosample:SAMN09244908	assembly_unavailable
biosample:SAMN09255527	assembly_unavailable
biosample:SAMN09274393	assembly_unavailable
biosample:SAMN09691998	assembly_unavailable
biosample:SAMN09726146	assembly_unavailable
biosample:SAMN09744932	assembly_unavailable
biosample:SAMN09761059	assembly_unavailable
biosample:SAMN09762458	assembly_unavailable
biosample:SAMN09844436	assembly_unavailable
biosample:SAMN09908322	assembly_unavailable
biosample:SAMN09988948	assembly_unavailable
biosample:SAMN09988950	assembly_unavailable
biosample:SAMN09988952	assembly_unavailable
biosample:SAMN09988953	assembly_unavailable
biosample:SAMN10053049	assembly_unavailable
biosample:SAMN10094259	assembly_unavailable
biosample:SAMN10150392	metadata_identity_flags:META_FAIL
biosample:SAMN10150421	metadata_identity_flags:META_FAIL
biosample:SAMN10150422	assembly_unavailable
biosample:SAMN10150423	metadata_identity_flags:META_FAIL
biosample:SAMN10150424	metadata_identity_flags:META_FAIL
biosample:SAMN10150425	metadata_identity_flags:META_FAIL
biosample:SAMN10150426	metadata_identity_flags:META_FAIL
biosample:SAMN10150427	assembly_unavailable
biosample:SAMN10150428	assembly_unavailable
biosample:SAMN10150429	metadata_identity_flags:META_FAIL
biosample:SAMN10150430	metadata_identity_flags:META_FAIL
biosample:SAMN10160079	assembly_unavailable
biosample:SAMN10237497	assembly_unavailable
biosample:SAMN10252913	assembly_unavailable
biosample:SAMN10342726	assembly_unavailable
biosample:SAMN10342727	assembly_unavailable
biosample:SAMN10345376	assembly_unavailable
biosample:SAMN10345377	assembly_unavailable
biosample:SAMN10345378	assembly_unavailable
biosample:SAMN10345379	assembly_unavailable
biosample:SAMN10345380	assembly_unavailable
biosample:SAMN10345381	assembly_unavailable
biosample:SAMN10360983	assembly_unavailable
biosample:SAMN10361533	assembly_unavailable
biosample:SAMN10363314	assembly_unavailable
biosample:SAMN10519000	assembly_unavailable
biosample:SAMN10523751	assembly_unavailable
biosample:SAMN10712707	assembly_unavailable
biosample:SAMN10768966	assembly_unavailable
biosample:SAMN10780923	assembly_unavailable
biosample:SAMN10782612	assembly_unavailable
biosample:SAMN10817701	assembly_unavailable
biosample:SAMN10864441	assembly_unavailable
biosample:SAMN10864680	assembly_unavailable
biosample:SAMN10864681	assembly_unavailable
biosample:SAMN10864682	assembly_unavailable
biosample:SAMN10864683	assembly_unavailable
biosample:SAMN10864684	assembly_unavailable
biosample:SAMN10864685	assembly_unavailable
biosample:SAMN10864686	assembly_unavailable
biosample:SAMN10864687	assembly_unavailable
biosample:SAMN10864688	assembly_unavailable
biosample:SAMN10864690	assembly_unavailable
biosample:SAMN10864691	assembly_unavailable
biosample:SAMN10864692	assembly_unavailable
biosample:SAMN10864693	assembly_unavailable
biosample:SAMN10864694	assembly_unavailable
